gov_id,title_zh,release_round,is_re_release,official_release_date_x,release_start,release_end,release_days,total_weeks,active_weeks,total_amount,total_tickets,avg_amount_per_week,avg_tickets_per_week,peak_amount,peak_amount_week,peak_theater_count,avg_theater_count,second_week_amount_growth_rate,momentum_3w,decline_rate_mean,decline_rate_last,is_long_tail,status,release_initial_date,update_at,momentum_score,promotion_urgency_score,early_decline_weeks,long_tail_weeks,momentum_status,promotion_level,avg_ticket_price,previous_round_count,previous_total_amount,re_release_gap_days,previous_avg_amount,same_class_amount_last_week,market_heat_level,gov_title_zh,gov_title_en,region,movie_class,official_release_date_y,publisher,film_length,director,actor_list,source_file,long_tail_strength,retention_index
31654,電影版小林家的龍女僕：害怕寂寞的龍,1,False,2025-09-09,2025-09-08,2025-11-02,56,8,8,7381903.0,26624.0,922737.88,3328.0,2985943.0,2025-09-08~2025-09-14,67,34.38,-0.374,-0.4,-0.495,-0.866,False,上映中,2025-09-08,2025-11-03 11:04:38,-0.942,9.69,7,2,衰退,需行動,277.26,0,0.0,0,0.0,4661519.714814815,B,電影版小林家的龍女僕：害怕寂寞的龍,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,日本,保護級,2025-09-09,采昌國際多媒體股份有限公司,,石原立也,高橋未奈美; 長繩麻理亞; 高田憂希; 高橋未奈美; 桑原由氣; 田村睦心; 高田憂希,31654_電影版小林家的龍女僕：害怕寂寞的龍.csv,1.109598411554791,0.7525
31662,淒厲人師,1,False,2025-09-26,2025-09-22,2025-10-19,28,4,4,181629.0,737.0,45407.25,184.25,99931.0,2025-09-22~2025-09-28,17,9.25,-0.667,-0.722,-0.431,-0.535,False,下檔,2025-09-22,2025-11-03 11:04:38,-0.983,9.78,3,2,衰退,需行動,246.44,0,0.0,0,0.0,134796.16666666666,D,淒厲人師,The Tutor,泰國,輔12級,2025-09-26,原創娛樂股份有限公司,,布蘭戴德斯德,芽芽茵; 索蘭拉姆阿內拉普; 尼措空卡瓊伯利叻; 鄭子忠; 因托楚克倥拉瑪蘇皖,31662_淒厲人師.csv,0.915770172175003,0.7845
31668,突破_三千米的泳氣,1,False,2025-10-03,2025-09-29,2025-11-02,35,5,5,5820658.0,24118.0,1164131.6,4823.6,2325489.0,2025-09-29~2025-10-05,58,43.4,-0.649,-0.557,0.031,-0.649,False,上映中,2025-09-29,2025-11-03 11:04:38,-0.836,8.56,4,2,衰退,需行動,241.34,0,0.0,0,0.0,3483269.1605,B,突破:三千米的泳氣,Second Life,中華民國,保護級,2025-10-03,春暉映像有限公司,,,,31668_突破_三千米的泳氣.csv,1.7362149256819852,0.9844999999999999
31670,搖籃凡世,1,False,2025-09-19,2025-09-15,2025-10-12,28,4,4,105506.0,453.0,26376.5,113.25,52061.0,2025-09-15~2025-09-21,15,9.0,-0.778,-0.599,-0.375,-0.98,False,下檔,2025-09-15,2025-11-03 11:04:38,-0.981,9.85,3,2,衰退,需行動,232.91,0,0.0,0,0.0,26376.5,E,搖籃凡世,Pavane for an Infant,馬來西亞,輔12級,2025-09-19,海鵬影業有限公司,,張吉安,許恩怡; 廖子妤,31670_搖籃凡世.csv,1.0058986952713127,0.8125
31679,凌晨兩點的惡魔,1,False,2025-08-29,2025-08-25,2025-09-28,35,5,5,2713145.0,10460.0,542629.0,2092.0,1326395.0,2025-08-25~2025-08-31,73,41.2,-0.67,-0.698,-0.502,-0.853,False,下檔,2025-08-25,2025-11-03 11:04:38,-0.954,9.73,4,2,衰退,需行動,259.38,0,0.0,0,0.0,1374924.815,B,凌晨兩點的惡魔,PRETTY CRAZY,韓國,普遍級,2025-08-29,車庫娛樂股份有限公司,,李相槿; 李相槿,成東鎰; 潤娥; 安普賢,31679_凌晨兩點的惡魔.csv,0.8922962156755714,0.749
31685,劇場版 咒術迴戰 懷玉・玉折,1,False,2025-09-05,2025-09-01,2025-11-02,63,9,9,30261330.0,104207.0,3362370.0,11578.56,9464676.0,2025-09-08~2025-09-14,86,57.22,-0.517,-0.449,-0.389,-0.813,False,上映中,2025-09-01,2025-11-03 11:04:39,-0.865,9.24,7,3,衰退,需行動,290.4,0,0.0,0,0.0,4661519.714814815,A,劇場版 咒術迴戰 懷玉・玉折,JUJUTSU KAISEN: Hidden Inventory / Premature Death – The Movie,日本,保護級,2025-09-05,薩摩亞商羚邦(亞洲)有限公司台灣分公司,,,,31685_劇場版 咒術迴戰 懷玉・玉折.csv,1.4068794918193621,0.8055
31701,麵包超人電影版：小水滴的英雄！,1,False,2025-09-06,2025-09-01,2025-10-26,56,8,8,1308160.0,4981.0,163520.0,622.62,623427.0,2025-09-08~2025-09-14,33,15.38,4.961,1.297,2.025,-0.955,False,上映中,2025-09-01,2025-11-03 11:04:39,-0.992,9.96,6,2,衰退,需行動,262.63,0,0.0,0,0.0,4661519.714814815,C,麵包超人電影版：小水滴的英雄！,ANPANMAN: Chapon's Hero！,日本,普遍級,2025-09-06,曼迪傳播股份有限公司,,,,31701_麵包超人電影版：小水滴的英雄！.csv,-2.2521551917696248,-0.012499999999999956
31702,光,1,False,2025-10-03,2025-09-29,2025-10-26,28,4,4,137277.0,584.0,34319.25,146.0,59615.0,2025-10-06~2025-10-12,13,8.25,-0.549,-0.728,-0.396,-0.98,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.993,9.91,2,2,衰退,需行動,235.06,0,0.0,0,0.0,34492.73333333333,D,光,The light,德國,輔15級,2025-10-03,聯影企業股份有限公司,,,,31702_光.csv,0.9721004991101966,0.802
31704,陌路兄弟,1,False,2025-09-26,2025-09-22,2025-10-26,35,5,5,225901.0,1040.0,45180.2,208.0,126241.0,2025-09-22~2025-09-28,12,7.4,-0.823,-0.642,-0.355,-0.083,False,上映中,2025-09-22,2025-11-03 11:04:39,-0.981,9.73,4,1,衰退,需行動,217.21,0,0.0,0,0.0,3483269.1605,D,陌路兄弟,Road's End in Taiwan,中華民國,保護級,2025-09-26,綺影映畫有限公司,,瑪莉亞尼科里埃爾,納曜; 鳳小岳; 皮埃爾安托萬杜比; 林慶台,31704_陌路兄弟.csv,1.1556848576520955,0.8225
31712,劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX with Double Encore (QUARTET NIGHT version),1,False,2025-09-05,2025-09-01,2025-11-02,63,9,9,2063774.0,7721.0,229308.22,857.89,708575.0,2025-09-15~2025-09-21,16,8.44,413.23,137.552,107.013,-0.901,False,上映中,2025-09-01,2025-11-03 11:04:39,-0.864,9.01,1,2,衰退,需行動,267.29,0,0.0,0,0.0,4661519.714814815,C,劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX with Double Encore (QUARTET NIGHT version),Movie:Utano☆Princesama TABOO NIGHT XXXX with Double Encore (QUARTET NIGHT version),日本,普遍級,2025-09-05,曼迪傳播股份有限公司,,,,31712_劇場版 歌之☆王子殿下♪ TABOO NIGHT XXXX with Double Encore (QUARTET NIGHT version).csv,-244.1039534635778,-52.5065
31713,捏造：史上最惡殺人教師,1,False,2025-09-19,2025-09-15,2025-10-26,42,6,6,688939.0,2769.0,114823.17,461.5,324408.0,2025-09-15~2025-09-21,28,13.67,-0.681,-0.681,-0.371,0.329,False,上映中,2025-09-15,2025-11-03 11:04:39,-0.915,9.52,0,2,衰退,需行動,248.8,0,0.0,0,0.0,4661519.714814815,D,捏造：史上最惡殺人教師,SHAM,日本,輔12級,2025-09-19,光年映畫有限公司,,三池崇史,龜梨和也; 大倉孝二; 綾野剛; 木村文乃; 柴崎幸,31713_捏造：史上最惡殺人教師.csv,1.223977483755792,0.8145
31714,鋼琴之子,1,False,2025-09-19,2025-09-15,2025-10-26,42,6,6,170530.0,798.0,28421.67,133.0,80635.0,2025-09-22~2025-09-28,15,6.5,-0.425,-0.615,-0.263,0.045,False,上映中,2025-09-15,2025-11-03 11:04:39,-0.527,6.63,0,2,衰退,注意,213.7,0,0.0,0,0.0,27571.17,D,鋼琴之子,Wolfgang,西班牙,普遍級,2025-09-19,仲業股份有限公司,,哈維爾魯伊斯卡德拉,喬迪卡塔蘭; 安娜卡斯提洛; 米奇艾斯帕貝; 安琪戈尼亞隆斯; 貝爾托羅梅羅,31714_鋼琴之子.csv,1.4341357798537657,0.8685
31715,致我所愛之人,1,False,2025-09-05,2025-09-01,2025-11-02,63,9,9,190074.0,831.0,21119.33,92.33,51634.0,2025-09-01~2025-09-07,9,3.0,-0.619,-0.336,-0.252,-0.543,False,上映中,2025-09-01,2025-11-03 11:04:39,-0.556,6.41,5,3,衰退,注意,228.73,0,0.0,0,0.0,4661519.714814815,D,致我所愛之人,Belonging,日本,普遍級,2025-09-05,中影股份有限公司,,東香織,小泉今日子,31715_致我所愛之人.csv,1.7223336495595463,0.874
31745,血怨,1,False,2025-09-26,2025-09-22,2025-10-26,35,5,5,1206370.0,4505.0,241274.0,901.0,557642.0,2025-09-22~2025-09-28,51,25.4,-0.587,-0.77,-0.505,-0.765,False,上映中,2025-09-22,2025-11-03 11:04:39,-0.979,9.9,4,2,衰退,需行動,267.78,0,0.0,0,0.0,301279.39999999997,C,血怨,PEREWANGAN,印尼,輔15級,2025-09-26,車庫娛樂股份有限公司,,艾文蘇亞迪,烏利特里亞尼; 珊蒂; 貝比伊芙琳; 達維娜卡拉莫伊,31745_血怨.csv,0.8869209372678872,0.7475
31746,希瑪之歌,1,False,2025-10-13,2025-10-13,2025-11-02,21,3,2,20420.0,105.0,10210.0,52.5,16680.0,2025-10-13~2025-10-19,1,1.0,-0.776,0.0,0.0,0.0,False,上映中,2025-10-13,2025-11-03 11:04:39,0.0,0.0,1,1,穩定,正常,194.48,0,0.0,0,0.0,10210.0,E,希瑪之歌,Sima's Song,阿富汗,保護級,2025-10-13,飛望影像有限公司,,,,31746_希瑪之歌.csv,1.3862943611198906,0.8333333333333333
31748,卡夫卡最後的愛,1,False,2025-09-27,2025-09-22,2025-11-02,42,6,5,190916.0,909.0,38183.2,181.8,95983.0,2025-10-06~2025-10-12,14,7.8,4.529,1.171,-0.35,-0.732,False,上映中,2025-09-22,2025-11-03 11:04:39,-0.917,9.11,3,2,衰退,需行動,210.03,0,0.0,0,0.0,34492.73333333333,D,卡夫卡最後的愛,The Glory of Life,德國,保護級,2025-09-27,海鵬影業有限公司,,喬治馬斯; 茱蒂斯凱夫曼,薩賓塔布瑞亞; 曼努埃爾魯比; 亨麗埃特康芙莉絲,31748_卡夫卡最後的愛.csv,1.2648415968859537,0.7416666666666667
31760,鬼巫,1,False,2025-09-12,2025-09-08,2025-10-12,35,5,5,1160569.0,4651.0,232113.8,930.2,645419.0,2025-09-08~2025-09-14,67,33.4,-0.685,-0.825,-0.586,-0.877,False,下檔,2025-09-08,2025-11-03 11:04:39,-0.983,9.97,4,2,衰退,需行動,249.53,0,0.0,0,0.0,2439313.4121276597,C,鬼巫,WITCHBOARD,美國,輔15級,2025-09-12,車庫娛樂股份有限公司,,恰克羅素,麥蒂遜艾斯曼; 梅蘭妮簡森; 亞倫多明格斯; 傑米坎貝爾鮑爾; 查理特翰; 安東妮亞戴斯培,31760_鬼巫.csv,0.7417884202604148,0.7070000000000001
31762,約見波布,1,False,2025-09-26,2025-09-22,2025-10-12,21,3,3,108045.0,506.0,36015.0,168.67,50143.0,2025-09-29~2025-10-05,15,12.0,-0.544,-0.665,-0.241,-0.786,False,下檔,2025-09-22,2025-11-03 11:04:39,-0.772,0.0,1,2,衰退,正常,213.53,0,0.0,0,0.0,36015.0,E,約見波布,Meeting with Pol Pot,法國,輔12級,2025-09-26,海鵬影業有限公司,,潘禮德,葛雷哥瓦柯林; 伊蓮雅各; 希里爾桂伊,31762_約見波布.csv,1.052197420089997,0.8795
31767,醜得要命,1,False,2025-09-20,2025-09-15,2025-11-02,49,7,7,536511.0,2160.0,76644.43,308.57,213938.0,2025-09-22~2025-09-28,23,9.14,-0.356,-0.432,-0.235,-0.506,False,上映中,2025-09-15,2025-11-03 11:04:39,-0.784,9.39,5,2,衰退,需行動,248.38,0,0.0,0,0.0,1374924.815,D,醜得要命,THE UGLY,韓國,輔12級,2025-09-20,壹壹喜喜電影股份有限公司,,延尚昊,朴正民; 權海孝,31767_醜得要命.csv,1.5907727793850743,0.8825000000000001
31769,大競走,1,False,2025-09-12,2025-09-08,2025-11-02,56,8,7,5035097.0,20337.0,719299.57,2905.29,2017935.0,2025-09-08~2025-09-14,81,36.71,-0.596,-0.533,-0.395,0.0,False,上映中,2025-09-08,2025-11-03 11:04:39,-0.997,9.98,6,2,衰退,需行動,247.58,0,0.0,0,0.0,2439313.4121276597,B,大競走,THE LONG WALK,美國,輔15級,2025-09-12,車庫娛樂股份有限公司,,法蘭西斯勞倫斯,約書亞奧吉克; 庫柏霍夫曼; 馬克漢米爾; 查理普拉瑪; 王班; 大衛榮松,31769_大競走.csv,1.3293208692884129,0.74
31777,奇幻導航,1,False,2025-10-02,2025-09-29,2025-11-02,35,5,5,1858006.0,7210.0,371601.2,1442.0,1002765.0,2025-10-06~2025-10-12,76,47.0,9.611,2.82,3.112,-0.857,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.972,9.69,3,2,衰退,需行動,257.7,0,0.0,0,0.0,2439313.4121276597,C,奇幻導航,A BIG BOLD BEAUTIFUL JOURNEY,美國,保護級,2025-10-02,美商台灣索尼影業發行股份有限公司台灣分公司,,名田高梧,瑪格羅比; 柯林法洛,31777_奇幻導航.csv,-3.7841959990096523,-0.556
31794,劇場版『鏈鋸人 蕾潔篇』,1,False,2025-09-19,2025-09-15,2025-11-02,49,7,7,192190191.0,621328.0,27455741.57,88761.14,49455153.0,2025-09-22~2025-09-28,94,80.43,153.878,51.225,51.306,-0.792,False,上映中,2025-09-15,2025-11-03 11:04:39,-0.754,8.12,1,4,衰退,需行動,309.32,0,0.0,0,0.0,4661519.714814815,A,劇場版『鏈鋸人 蕾潔篇』,Chainsaw Man – The Movie: Reze Arc,日本,輔15級,2025-09-19,美商台灣索尼影業發行股份有限公司台灣分公司,,吉原達矢,戶谷菊之介; 菲魯茲藍; 坂田將吾; 楠木燈; 上田麗奈,31794_劇場版『鏈鋸人 蕾潔篇』.csv,-104.60838619574581,-24.653
31796,傲嬌公主的奇幻冒險,1,False,2025-09-20,2025-09-15,2025-10-26,42,6,6,788439.0,3218.0,131406.5,536.33,375702.0,2025-09-22~2025-09-28,35,16.83,4.443,1.161,2.6,-0.666,False,上映中,2025-09-15,2025-11-03 11:04:39,-0.942,9.72,4,2,衰退,需行動,245.01,0,0.0,0,0.0,131406.5,D,傲嬌公主的奇幻冒險,The Proud Princess,捷克,普遍級,2025-09-20,希望影視行銷股份有限公司,,拉德克貝蘭; 大衛利西,安娜菲亞洛娃; 珍娜斯沃博多瓦; 阿列什普羅哈茲卡,31796_傲嬌公主的奇幻冒險.csv,-3.113456238488501,-0.30000000000000004
31797,一戰再戰,1,False,2025-09-25,2025-09-22,2025-11-02,42,6,6,27789863.0,91001.0,4631643.83,15166.83,9353106.0,2025-09-22~2025-09-28,83,71.67,-0.436,-0.492,-0.365,-0.783,False,上映中,2025-09-22,2025-11-03 11:04:39,-0.86,9.08,5,3,衰退,需行動,305.38,0,0.0,0,0.0,2439313.4121276597,A,一戰再戰,One Battle After Another,美國,輔15級,2025-09-25,美商華納兄弟（遠東）股份有限公司台灣分公司,,保羅湯瑪斯安德森,瑞吉娜霍爾; 西恩潘; 班尼西歐岱托羅; 堤亞娜泰勒; 李奧納多狄卡皮歐; 雀絲英菲尼迪,31797_一戰再戰.csv,1.2356529446501239,0.8175
31799,電影版 神奇柑仔店 錢天堂,1,False,2025-09-26,2025-09-22,2025-11-02,42,6,6,3368668.0,12961.0,561444.67,2160.17,1381388.0,2025-09-22~2025-09-28,67,37.83,-0.582,-0.683,-0.451,-0.975,False,上映中,2025-09-22,2025-11-03 11:04:39,-0.981,9.93,5,2,衰退,需行動,259.91,0,0.0,0,0.0,4661519.714814815,B,電影版 神奇柑仔店 錢天堂,The Supernatural Sweet Shop The Movie,日本,普遍級,2025-09-26,車庫娛樂股份有限公司,,中田秀夫,上白石萌音; 天海祐希; 大橋和也; 伊原六花,31799_電影版 神奇柑仔店 錢天堂.csv,1.068304671831367,0.7745
31801,鬼祭,1,False,2025-09-19,2025-09-15,2025-10-19,35,5,5,930378.0,3542.0,186075.6,708.4,519717.0,2025-09-15~2025-09-21,35,18.2,-0.721,-0.814,-0.563,-0.744,False,下檔,2025-09-15,2025-11-03 11:04:39,-0.977,9.89,4,2,衰退,需行動,262.67,0,0.0,0,0.0,301279.39999999997,C,鬼祭,Pabrik Gula,印尼,輔15級,2025-09-19,采昌國際多媒體股份有限公司,,艾文蘇亞迪,貝尼迪克特斯西雷加爾; 阿里夫阿爾菲安西亞; 埃爾西亞奧雷利亞; 阿爾巴尼亞西茲,31801_鬼祭.csv,0.7829988880526602,0.7185
31805,阿蒙怎麼了？,1,False,2025-09-19,2025-09-15,2025-10-12,28,4,4,100968.0,446.0,25242.0,111.5,46103.0,2025-09-15~2025-09-21,13,8.0,-0.61,-0.761,-0.441,-0.975,False,下檔,2025-09-15,2025-11-03 11:04:39,-0.992,9.9,3,2,衰退,需行動,226.39,0,0.0,0,0.0,794486.165,E,阿蒙怎麼了？,Armand,挪威,輔12級,2025-09-19,好威映象有限公司,,哈爾夫登烏曼通德爾,艾倫多莉彼得森; 蕾娜特萊茵斯薇; 恩卓海勒斯魏特; 西婭蘭布雷希茨沃倫; 奧伊斯坦羅格,31805_阿蒙怎麼了？.csv,0.8996757930506619,0.7795
31807,泥娃娃,1,False,2025-10-09,2025-10-06,2025-11-02,28,4,4,79319351.0,289386.0,19829837.75,72346.5,29107538.0,2025-10-13~2025-10-19,91,90.5,-0.295,-0.443,15.432,-0.788,False,上映中,2025-10-06,2025-11-03 11:04:39,-0.84,8.13,2,3,衰退,需行動,274.1,0,0.0,0,0.0,3483269.1605,A,泥娃娃,Mudborn,中華民國,輔15級,2025-10-09,威視股份有限公司,,解孟儒,郭雪芙; 蔡思韵; 張軒睿; 楊祐寧,31807_泥娃娃.csv,-23.227407952248935,-6.716
31808,夢想巨無霸,1,False,2025-10-03,2025-09-29,2025-11-02,35,5,5,2382443.0,9461.0,476488.6,1892.2,1011496.0,2025-10-06~2025-10-12,42,32.0,-0.401,-0.42,-0.286,-0.968,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.975,9.84,3,2,衰退,需行動,251.82,0,0.0,0,0.0,301279.39999999997,C,夢想巨無霸,Jumbo,印尼,普遍級,2025-10-03,采昌國際多媒體股份有限公司,,瑞安阿德里安迪,葛拉西艾拉艾比蓋兒; 尤素夫奧茲坎; 普林斯波艾提雷; 奎因薩爾曼,31808_夢想巨無霸.csv,1.2793162610288311,0.857
31809,疾速營救,1,False,2025-09-26,2025-09-22,2025-10-26,35,5,5,1201846.0,4955.0,240369.2,991.0,590340.0,2025-09-22~2025-09-28,48,27.0,-0.611,-0.81,-0.431,-0.243,False,上映中,2025-09-22,2025-11-03 11:04:39,-0.962,9.87,4,2,衰退,需行動,242.55,0,0.0,0,0.0,2439313.4121276597,C,疾速營救,Stolen Girl,美國,輔12級,2025-09-26,英屬維京群島商高捷全球開發有限公司 台灣分公司,,詹姆斯肯特,史考特伊斯威特; 凱特貝琴薩,31809_疾速營救.csv,1.019511137990763,0.7845
31810,十年,1,False,2025-10-10,2025-10-06,2025-10-26,21,3,2,73393.0,286.0,36696.5,143.0,52580.0,2025-10-06~2025-10-12,9,5.5,-0.83,0.0,0.0,0.0,False,上映中,2025-10-06,2025-11-03 11:04:39,0.0,0.0,1,1,穩定,正常,256.62,0,0.0,0,0.0,1046015.47,E,十年,TEN YEARS,香港,輔12級,2025-10-10,佳映娛樂國際股份有限公司,,,,31810_十年.csv,1.3862943611198906,0.8333333333333333
31835,沒好婚姻,1,False,2025-09-26,2025-09-22,2025-11-02,42,6,6,2959413.0,10982.0,493235.5,1830.33,1215205.0,2025-09-29~2025-10-05,40,24.83,-0.437,-0.563,-0.377,-0.795,False,上映中,2025-09-22,2025-11-03 11:04:39,-0.903,9.43,4,2,衰退,需行動,269.48,0,0.0,0,0.0,2439313.4121276597,B,沒好婚姻,The Roses,美國,輔15級,2025-09-26,台灣華特迪士尼股份有限公司,,傑洛奇,安迪山伯格; 愛莉森珍妮; 班尼迪克康柏拜區; 凱特麥金儂; 蘇尼塔馬尼; 奧莉薇雅柯爾曼,31835_沒好婚姻.csv,1.21230202286146,0.8115
31836,8號出口,1,False,2025-09-19,2025-09-15,2025-11-02,49,7,7,11364853.0,39172.0,1623550.43,5596.0,3919140.0,2025-09-15~2025-09-21,57,37.0,-0.608,-0.505,-0.429,-0.86,False,上映中,2025-09-15,2025-11-03 11:04:39,-0.929,9.52,6,3,衰退,需行動,290.13,0,0.0,0,0.0,4661519.714814815,B,8號出口,Exit 8,日本,保護級,2025-09-19,壹壹喜喜電影股份有限公司,,川村元氣,二宮和也; 小松菜奈,31836_8號出口.csv,1.187361120299186,0.7855
31842,蓋比的娃娃屋大電影,1,False,2025-10-03,2025-09-29,2025-11-02,35,5,5,2413153.0,8943.0,482630.6,1788.6,1228374.0,2025-10-06~2025-10-12,75,52.8,-0.34,-0.537,-0.338,-0.962,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.98,9.91,3,2,衰退,需行動,269.84,0,0.0,0,0.0,2439313.4121276597,C,蓋比的娃娃屋大電影,GABBY'S DOLLHOUSE: THE MOVIE,美國,普遍級,2025-10-03,美商美國環球影片股份有限公司台灣分公司,,萊恩克雷戈,瑪吉洛; 茱莉葉多南費爾德; 多諾萬巴頓; 克莉絲汀薇格; 艾德華度法蘭科; 萊拉洛克哈特克雷納,31842_蓋比的娃娃屋大電影.csv,1.1861447686289723,0.831
31863,他年她日,1,False,2025-09-29,2025-09-29,2025-11-02,35,5,5,10523797.0,38934.0,2104759.4,7786.8,5279145.0,2025-09-29~2025-10-05,98,82.0,-0.297,-0.535,-0.477,-0.783,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.909,9.46,4,2,衰退,需行動,270.3,0,0.0,0,0.0,1046015.47,B,他年她日,MEASURE IN LOVE,香港,保護級,2025-09-29,香港商甲上娛樂有限公司台灣分公司,,龔兆平,陳澤耀; 許光漢; 袁澧林,31863_他年她日.csv,0.9370902024062728,0.7615000000000001
31900,一百公尺。,1,False,2025-10-03,2025-09-29,2025-11-02,35,5,5,10891796.0,38224.0,2178359.2,7644.8,3672540.0,2025-10-06~2025-10-12,69,62.4,-0.235,-0.257,-0.113,-0.815,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.873,8.72,3,4,衰退,需行動,284.95,0,0.0,0,0.0,4661519.714814815,B,一百公尺。,100 METERS,日本,普遍級,2025-10-03,車庫娛樂股份有限公司,,岩井澤健治,松坂桃李; 染谷將太,31900_一百公尺。.csv,1.5892906492052847,0.9435
31904,陰陽眼見子,1,False,2025-09-30,2025-09-29,2025-11-02,35,5,5,292259.0,1163.0,58451.8,232.6,168618.0,2025-09-29~2025-10-05,20,10.6,-0.46,-0.696,-0.573,-0.868,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.968,9.89,4,2,衰退,需行動,251.3,0,0.0,0,0.0,4661519.714814815,D,陰陽眼見子,THE GIRL WHO SEES,日本,保護級,2025-09-30,天馬行空數位有限公司,,中村義洋,久間田琳加; 奈葉; 原菜乃華,31904_陰陽眼見子.csv,0.7650812933603796,0.7135
32087,碰碰狐和貝貝彬歡唱電影：奇幻世界大冒險(國語版),1,False,2025-10-04,2025-09-29,2025-11-02,35,5,5,8452468.0,31502.0,1690493.6,6300.4,4036149.0,2025-10-06~2025-10-12,48,37.2,12.308,3.88,8.796,-0.929,False,上映中,2025-09-29,2025-11-03 11:04:39,-0.948,9.54,3,2,衰退,需行動,268.32,0,0.0,0,0.0,1374924.815,B,碰碰狐和貝貝彬歡唱電影：奇幻世界大冒險(國語版),Bebefinn Sing-Along Movie: Into the Pinkfong World,韓國,普遍級,2025-10-04,香港商甲上娛樂有限公司台灣分公司,,,,32087_碰碰狐和貝貝彬歡唱電影：奇幻世界大冒險(國語版).csv,-13.968556822101915,-3.3979999999999997
32098,藤本樹17-26：PART 1,1,False,2025-10-13,2025-10-13,2025-11-02,21,3,3,4392556.0,15311.0,1464185.33,5103.67,1916841.0,2025-10-20~2025-10-26,20,20.0,0.074,-0.283,-0.189,-0.64,False,上映中,2025-10-13,2025-11-03 11:04:39,-0.613,0.0,1,2,衰退,正常,286.89,0,0.0,0,0.0,4661519.714814815,B,藤本樹17-26：PART 1,Tatsuki Fujimoto 17‐21,日本,輔12級,2025-10-13,采昌國際多媒體股份有限公司,,,,32098_藤本樹17-26：PART 1.csv,1.1242847268682312,0.9055
32099,創：戰神,1,False,2025-10-08,2025-10-06,2025-11-02,28,4,4,37581810.0,116771.0,9395452.5,29192.75,19442221.0,2025-10-06~2025-10-12,95,93.75,-0.605,-0.609,-0.417,-0.785,False,上映中,2025-10-06,2025-11-03 11:04:39,-0.878,8.92,3,2,衰退,需行動,321.84,0,0.0,0,0.0,2439313.4121276597,A,創：戰神,Tron: Ares,美國,保護級,2025-10-08,台灣華特迪士尼股份有限公司,,喬奇姆羅寧,吉蓮安德森; 傑瑞德雷托; 伊凡彼得斯; 茱蒂透納史密斯; 葛麗塔李; 傑夫布里吉,32099_創：戰神.csv,0.9383023029490805,0.7915
32103,狼來了,1,False,2025-10-09,2025-10-06,2025-11-02,28,4,4,465913.0,1919.0,116478.25,479.75,306617.0,2025-10-06~2025-10-12,62,33.5,-0.72,-0.859,-0.592,-0.913,False,上映中,2025-10-06,2025-11-03 11:04:39,-0.995,9.95,3,1,衰退,需行動,242.79,0,0.0,0,0.0,2439313.4121276597,D,狼來了,COYOTES,美國,輔15級,2025-10-09,車庫娛樂股份有限公司,,科林米尼漢,賈斯汀隆; 凱特柏絲沃,32103_狼來了.csv,0.6566506682731129,0.704
32111,徵人啟弒,1,False,2025-10-09,2025-10-06,2025-11-02,28,4,4,6408005.0,24601.0,1602001.25,6150.25,3200102.0,2025-10-06~2025-10-12,72,65.5,-0.631,-0.649,-0.417,-0.762,False,上映中,2025-10-06,2025-11-03 11:04:39,-0.894,8.93,3,2,衰退,需行動,260.48,0,0.0,0,0.0,1374924.815,B,徵人啟弒,NO Other Choice,韓國,輔15級,2025-10-09,英屬維京群島商高捷全球開發有限公司 台灣分公司,,朴贊郁,車勝元; 李星民; 朴喜洵; 孫藝真; 廉惠蘭; 李炳憲,32111_徵人啟弒.csv,0.9383023029490805,0.7915
32112,風林火山,1,False,2025-10-09,2025-10-06,2025-11-02,28,4,4,11257555.0,42725.0,2814388.75,10681.25,5558047.0,2025-10-06~2025-10-12,83,80.5,-0.634,-0.637,-0.409,-0.764,False,上映中,2025-10-06,2025-11-03 11:04:39,-0.885,8.87,3,2,衰退,需行動,263.49,0,0.0,0,0.0,1046015.47,B,風林火山,Sons of the Neon Night,香港,限制級,2025-10-09,壹壹喜喜電影股份有限公司,,麥浚龍,梁家輝; 劉青雲; 高圓圓; 古天樂; 金城武,32112_風林火山.csv,0.9511778062485532,0.7955
32114,藤本樹17-26：PART 2,1,False,2025-10-13,2025-10-13,2025-11-02,21,3,3,4287813.0,14722.0,1429271.0,4907.33,2020737.0,2025-10-20~2025-10-26,20,20.0,0.4,-0.096,-0.064,-0.592,False,上映中,2025-10-13,2025-11-03 11:04:39,-0.43,0.0,1,2,衰退,正常,291.25,0,0.0,0,0.0,4661519.714814815,B,藤本樹17-26：PART 2,Tatsuki Fujimoto 22-26,日本,輔12級,2025-10-13,采昌國際多媒體股份有限公司,,,,32114_藤本樹17-26：PART 2.csv,1.2975715220082176,0.968
