gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
16264,2025W42,2022-05-09~2022-05-15,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-05-16~2022-05-22,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-05-23~2022-05-29,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-05-30~2022-06-05,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-06-06~2022-06-12,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-06-13~2022-06-19,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-06-20~2022-06-26,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-06-27~2022-07-03,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-07-04~2022-07-10,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-07-11~2022-07-17,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-07-18~2022-07-24,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-07-25~2022-07-31,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-08-01~2022-08-07,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-08-08~2022-08-14,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-08-15~2022-08-21,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-08-22~2022-08-28,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-08-29~2022-09-04,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-09-05~2022-09-11,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-09-12~2022-09-18,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-09-19~2022-09-25,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-09-26~2022-10-02,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-10-03~2022-10-09,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-10-10~2022-10-16,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-10-17~2022-10-23,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-10-24~2022-10-30,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-10-31~2022-11-06,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-11-07~2022-11-13,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-11-14~2022-11-20,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-11-21~2022-11-27,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-11-28~2022-12-04,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-12-05~2022-12-11,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-12-12~2022-12-18,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-12-19~2022-12-25,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2022-12-26~2023-01-01,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-01-02~2023-01-08,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-01-09~2023-01-15,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-01-16~2023-01-22,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-01-23~2023-01-29,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-01-30~2023-02-05,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-02-06~2023-02-12,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-02-13~2023-02-19,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-02-20~2023-02-26,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-02-27~2023-03-05,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-03-06~2023-03-12,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-03-13~2023-03-19,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-03-20~2023-03-26,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-03-27~2023-04-02,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-04-03~2023-04-09,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-04-10~2023-04-16,,,12800173.0,44635,0.0,0,2025-10-28
