gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
23322,2022-12-14,2024-09-02~2024-09-08,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-09-09~2024-09-15,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-09-16~2024-09-22,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-09-23~2024-09-29,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-09-30~2024-10-06,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-10-07~2024-10-13,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-10-14~2024-10-20,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-10-21~2024-10-27,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-10-28~2024-11-03,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-11-04~2024-11-10,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-11-11~2024-11-17,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-11-18~2024-11-24,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-11-25~2024-12-01,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-12-02~2024-12-08,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-12-09~2024-12-15,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-12-16~2024-12-22,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-12-23~2024-12-29,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2024-12-30~2025-01-05,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-01-06~2025-01-12,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-01-13~2025-01-19,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-01-20~2025-01-26,,,747055409.0,2239300,0.0,0,2025-10-29
