current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,film_length_x,is_restricted,release_month_sin,release_month_cos,region,film_length_y
3,0,0,467552,503703,1758,1929,38,38,3,467552,155850.6667,503703,140018,122,1,-1,-1.84E-16,韓國,122
4,0,0,503703,140018,1929,525,38,31,3,467552,155850.6667,503703,16098,122,1,-1,-1.84E-16,韓國,122
5,0,0,140018,16098,525,66,31,9,3,467552,155850.6667,503703,2000,122,1,-1,-1.84E-16,韓國,122
3,0,0,83803,66212,317,261,18,18,3,83803,27934.33333,66212,7890,85,0,-0.866025404,0.5,泰國,85
4,0,0,66212,7890,261,36,18,6,3,83803,27934.33333,66212,6930,85,0,-0.866025404,0.5,泰國,85
5,0,0,7890,6930,36,30,6,3,3,83803,27934.33333,66212,550,85,0,-0.866025404,0.5,泰國,85
3,0,0,39777558,27826177,131374,93531,95,95,6,39777558,6629593,27826177,10824812,129,0,-0.5,-0.866025404,美國,129
4,0,0,27826177,10824812,93531,39142,95,95,6,39777558,6629593,27826177,5410260,129,0,-0.5,-0.866025404,美國,129
5,0,0,10824812,5410260,39142,19937,95,95,6,39777558,6629593,27826177,2361781,129,0,-0.5,-0.866025404,美國,129
6,0,0,5410260,2361781,19937,8669,95,88,6,39777558,6629593,27826177,1019380,129,0,-0.5,-0.866025404,美國,129
7,0,0,2361781,1019380,8669,3589,88,63,6,39777558,6629593,27826177,326157,129,0,-0.5,-0.866025404,美國,129
8,0,0,1019380,326157,3589,1213,63,29,6,39777558,6629593,27826177,147590,129,0,-0.5,-0.866025404,美國,129
9,0,0,326157,147590,1213,576,29,11,6,39777558,6629593,27826177,34940,129,0,-0.5,-0.866025404,美國,129
10,0,0,147590,34940,576,142,11,4,6,39777558,6629593,27826177,29530,129,0,-0.5,-0.866025404,美國,129
11,0,0,34940,29530,142,132,4,2,6,39777558,6629593,27826177,2530,129,0,-0.5,-0.866025404,美國,129
12,0,1,29530,2530,132,10,2,1,6,39777558,6629593,27826177,40475,129,0,-0.5,-0.866025404,美國,129
13,1,0,2530,40475,10,416,1,2,6,39777558,6629593,27826177,57565,129,0,-0.5,-0.866025404,美國,129
14,0,0,40475,57565,416,621,2,2,6,39777558,6629593,27826177,19015,129,0,-0.5,-0.866025404,美國,129
15,0,0,57565,19015,621,203,2,2,6,39777558,6629593,27826177,14550,129,0,-0.5,-0.866025404,美國,129
16,0,0,19015,14550,203,153,2,2,6,39777558,6629593,27826177,7275,129,0,-0.5,-0.866025404,美國,129
3,0,0,12859821,13994814,49764,54249,86,86,3,12859821,4286607,13994814,11099912,104,0,-0.5,-0.866025404,日本,104
4,0,0,13994814,11099912,54249,42722,86,86,3,12859821,4286607,13994814,6558904,104,0,-0.5,-0.866025404,日本,104
5,0,0,11099912,6558904,42722,25273,86,85,3,12859821,4286607,13994814,5607291,104,0,-0.5,-0.866025404,日本,104
6,0,0,6558904,5607291,25273,22137,85,84,3,12859821,4286607,13994814,3775884,104,0,-0.5,-0.866025404,日本,104
7,0,0,5607291,3775884,22137,14994,84,79,3,12859821,4286607,13994814,2359863,104,0,-0.5,-0.866025404,日本,104
8,0,0,3775884,2359863,14994,9319,79,58,3,12859821,4286607,13994814,551981,104,0,-0.5,-0.866025404,日本,104
9,0,0,2359863,551981,9319,1927,58,32,3,12859821,4286607,13994814,524995,104,0,-0.5,-0.866025404,日本,104
10,0,0,551981,524995,1927,2085,32,24,3,12859821,4286607,13994814,334898,104,0,-0.5,-0.866025404,日本,104
11,0,0,524995,334898,2085,1337,24,23,3,12859821,4286607,13994814,180298,104,0,-0.5,-0.866025404,日本,104
12,0,0,334898,180298,1337,672,23,15,3,12859821,4286607,13994814,179511,104,0,-0.5,-0.866025404,日本,104
13,0,0,180298,179511,672,683,15,10,3,12859821,4286607,13994814,108805,104,0,-0.5,-0.866025404,日本,104
14,0,0,179511,108805,683,418,10,7,3,12859821,4286607,13994814,26745,104,0,-0.5,-0.866025404,日本,104
15,0,0,108805,26745,418,103,7,4,3,12859821,4286607,13994814,52758,104,0,-0.5,-0.866025404,日本,104
16,0,0,26745,52758,103,191,4,3,3,12859821,4286607,13994814,18313,104,0,-0.5,-0.866025404,日本,104
3,0,0,489419,265281,1992,1090,68,68,3,489419,163139.6667,265281,28875,98,0,-1,-1.84E-16,韓國,98
4,0,0,265281,28875,1090,127,68,26,3,489419,163139.6667,265281,360,98,0,-1,-1.84E-16,韓國,98
3,0,0,49320,5061501,140,19188,1,91,2,49320,24660,5061501,5426184,103,0,-0.5,-0.866025404,美國,103
4,0,0,5061501,5426184,19188,20898,91,91,2,49320,24660,5061501,3588971,103,0,-0.5,-0.866025404,美國,103
5,0,0,5426184,3588971,20898,14085,91,91,2,49320,24660,5061501,1876806,103,0,-0.5,-0.866025404,美國,103
6,0,0,3588971,1876806,14085,7546,91,84,2,49320,24660,5061501,1125447,103,0,-0.5,-0.866025404,美國,103
7,0,0,1876806,1125447,7546,4665,84,41,2,49320,24660,5061501,64100,103,0,-0.5,-0.866025404,美國,103
8,0,0,1125447,64100,4665,223,41,15,2,49320,24660,5061501,27003,103,0,-0.5,-0.866025404,美國,103
9,0,0,64100,27003,223,117,15,5,2,49320,24660,5061501,125050,103,0,-0.5,-0.866025404,美國,103
10,0,0,27003,125050,117,480,5,4,2,49320,24660,5061501,52360,103,0,-0.5,-0.866025404,美國,103
11,0,0,125050,52360,480,211,4,3,2,49320,24660,5061501,1100,103,0,-0.5,-0.866025404,美國,103
12,0,1,52360,1100,211,4,3,1,2,49320,24660,5061501,8325,103,0,-0.5,-0.866025404,美國,103
13,1,0,1100,8325,4,111,1,1,2,49320,24660,5061501,21150,103,0,-0.5,-0.866025404,美國,103
14,0,0,8325,21150,111,170,1,2,2,49320,24660,5061501,2175,103,0,-0.5,-0.866025404,美國,103
3,2,0,42780,55660,186,242,1,1,1,42780,42780,55660,18480,90,0,-0.5,-0.866025404,瑞士,90
3,0,0,1578156,1430238,6053,5597,82,82,3,1578156,526052,1430238,753294,91,0,-0.5,-0.866025404,美國,91
4,0,0,1430238,753294,5597,2937,82,77,3,1578156,526052,1430238,201884,91,0,-0.5,-0.866025404,美國,91
5,0,0,753294,201884,2937,849,77,33,3,1578156,526052,1430238,48870,91,0,-0.5,-0.866025404,美國,91
6,0,0,201884,48870,849,224,33,8,3,1578156,526052,1430238,32610,91,0,-0.5,-0.866025404,美國,91
7,0,0,48870,32610,224,149,8,4,3,1578156,526052,1430238,75700,91,0,-0.5,-0.866025404,美國,91
8,0,0,32610,75700,149,318,4,4,3,1578156,526052,1430238,6300,91,0,-0.5,-0.866025404,美國,91
3,0,0,553942,611002,2223,2434,23,23,3,553942,184647.3333,611002,609277,103,0,-0.866025404,-0.5,中華民國,103
4,0,0,611002,609277,2434,2506,23,19,3,553942,184647.3333,611002,473960,103,0,-0.866025404,-0.5,中華民國,103
5,0,0,609277,473960,2506,1984,19,16,3,553942,184647.3333,611002,352439,103,0,-0.866025404,-0.5,中華民國,103
6,0,0,473960,352439,1984,1446,16,14,3,553942,184647.3333,611002,320038,103,0,-0.866025404,-0.5,中華民國,103
7,0,0,352439,320038,1446,1340,14,11,3,553942,184647.3333,611002,209950,103,0,-0.866025404,-0.5,中華民國,103
8,0,0,320038,209950,1340,971,11,7,3,553942,184647.3333,611002,116175,103,0,-0.866025404,-0.5,中華民國,103
9,0,0,209950,116175,971,445,7,6,3,553942,184647.3333,611002,89480,103,0,-0.866025404,-0.5,中華民國,103
10,0,0,116175,89480,445,395,6,5,3,553942,184647.3333,611002,46940,103,0,-0.866025404,-0.5,中華民國,103
11,0,0,89480,46940,395,210,5,4,3,553942,184647.3333,611002,17545,103,0,-0.866025404,-0.5,中華民國,103
3,0,0,60312,107319,283,510,11,12,3,60312,20104,107319,36585,139,0,-1,-1.84E-16,德國,139
4,0,0,107319,36585,510,185,12,5,3,60312,20104,107319,22780,139,0,-1,-1.84E-16,德國,139
5,0,0,36585,22780,185,108,5,3,3,60312,20104,107319,6930,139,0,-1,-1.84E-16,德國,139
6,0,0,22780,6930,108,34,3,2,3,60312,20104,107319,8620,139,0,-1,-1.84E-16,德國,139
7,0,0,6930,8620,34,38,2,2,3,60312,20104,107319,2280,139,0,-1,-1.84E-16,德國,139
8,0,0,8620,2280,38,11,2,1,3,60312,20104,107319,2980,139,0,-1,-1.84E-16,德國,139
3,0,0,30799172,23640536,111549,85940,96,96,7,30799172,4399881.714,23640536,12052578,116,0,-0.5,-0.866025404,韓國,116
4,0,0,23640536,12052578,85940,44198,96,96,7,30799172,4399881.714,23640536,6574595,116,0,-0.5,-0.866025404,韓國,116
5,0,0,12052578,6574595,44198,23983,96,94,7,30799172,4399881.714,23640536,3182058,116,0,-0.5,-0.866025404,韓國,116
6,0,0,6574595,3182058,23983,11640,94,88,7,30799172,4399881.714,23640536,1529057,116,0,-0.5,-0.866025404,韓國,116
7,0,0,3182058,1529057,11640,5478,88,55,7,30799172,4399881.714,23640536,365194,116,0,-0.5,-0.866025404,韓國,116
8,0,0,1529057,365194,5478,1309,55,26,7,30799172,4399881.714,23640536,108643,116,0,-0.5,-0.866025404,韓國,116
9,0,0,365194,108643,1309,394,26,14,7,30799172,4399881.714,23640536,48399,116,0,-0.5,-0.866025404,韓國,116
10,0,0,108643,48399,394,183,14,6,7,30799172,4399881.714,23640536,8800,116,0,-0.5,-0.866025404,韓國,116
11,0,0,48399,8800,183,33,6,2,7,30799172,4399881.714,23640536,7620,116,0,-0.5,-0.866025404,韓國,116
12,0,1,8800,7620,33,26,2,2,7,30799172,4399881.714,23640536,9600,116,0,-0.5,-0.866025404,韓國,116
13,1,0,7620,9600,26,48,2,1,7,30799172,4399881.714,23640536,35400,116,0,-0.5,-0.866025404,韓國,116
14,0,0,9600,35400,48,246,1,1,7,30799172,4399881.714,23640536,37490,116,0,-0.5,-0.866025404,韓國,116
3,0,0,37314335,20373334,122662,68993,93,93,5,37314335,7462867,20373334,7757468,114,0,-0.5,-0.866025404,美國,114
4,0,0,20373334,7757468,68993,27444,93,93,5,37314335,7462867,20373334,3235121,114,0,-0.5,-0.866025404,美國,114
5,0,0,7757468,3235121,27444,11765,93,89,5,37314335,7462867,20373334,1288434,114,0,-0.5,-0.866025404,美國,114
6,0,0,3235121,1288434,11765,4864,89,78,5,37314335,7462867,20373334,522157,114,0,-0.5,-0.866025404,美國,114
7,0,0,1288434,522157,4864,1956,78,40,5,37314335,7462867,20373334,63224,114,0,-0.5,-0.866025404,美國,114
8,0,0,522157,63224,1956,221,40,9,5,37314335,7462867,20373334,33333,114,0,-0.5,-0.866025404,美國,114
9,0,0,63224,33333,221,134,9,4,5,37314335,7462867,20373334,660,114,0,-0.5,-0.866025404,美國,114
10,0,0,33333,660,134,2,4,1,5,37314335,7462867,20373334,82230,114,0,-0.5,-0.866025404,美國,114
11,0,2,660,82230,2,331,1,3,5,37314335,7462867,20373334,34150,114,0,-0.5,-0.866025404,美國,114
12,2,0,82230,34150,331,327,3,2,5,37314335,7462867,20373334,57065,114,0,-0.5,-0.866025404,美國,114
13,0,0,34150,57065,327,530,2,2,5,37314335,7462867,20373334,31945,114,0,-0.5,-0.866025404,美國,114
3,0,0,15839511,21110142,60050,79645,86,86,3,15839511,5279837,21110142,5480601,105,0,-0.866025404,-0.5,日本,105
4,0,0,21110142,5480601,79645,20447,86,85,3,15839511,5279837,21110142,3064051,105,0,-0.866025404,-0.5,日本,105
5,0,0,5480601,3064051,20447,11463,85,84,3,15839511,5279837,21110142,1670536,105,0,-0.866025404,-0.5,日本,105
6,0,0,3064051,1670536,11463,6257,84,82,3,15839511,5279837,21110142,1216973,105,0,-0.866025404,-0.5,日本,105
7,0,0,1670536,1216973,6257,4840,82,71,3,15839511,5279837,21110142,1175683,105,0,-0.866025404,-0.5,日本,105
8,0,0,1216973,1175683,4840,4716,71,57,3,15839511,5279837,21110142,482298,105,0,-0.866025404,-0.5,日本,105
9,0,0,1175683,482298,4716,1859,57,31,3,15839511,5279837,21110142,172312,105,0,-0.866025404,-0.5,日本,105
10,0,0,482298,172312,1859,630,31,16,3,15839511,5279837,21110142,214230,105,0,-0.866025404,-0.5,日本,105
11,0,0,172312,214230,630,832,16,15,3,15839511,5279837,21110142,83376,105,0,-0.866025404,-0.5,日本,105
3,0,0,426740,10192343,1261,37009,7,82,3,426740,142246.6667,10192343,8233350,128,1,-0.866025404,-0.5,美國,128
4,0,0,10192343,8233350,37009,29834,82,82,3,426740,142246.6667,10192343,4200319,128,1,-0.866025404,-0.5,美國,128
5,0,0,8233350,4200319,29834,14979,82,81,3,426740,142246.6667,10192343,1447946,128,1,-0.866025404,-0.5,美國,128
6,0,0,4200319,1447946,14979,5101,81,72,3,426740,142246.6667,10192343,445147,128,1,-0.866025404,-0.5,美國,128
7,0,0,1447946,445147,5101,1549,72,39,3,426740,142246.6667,10192343,140677,128,1,-0.866025404,-0.5,美國,128
8,0,0,445147,140677,1549,500,39,18,3,426740,142246.6667,10192343,29124,128,1,-0.866025404,-0.5,美國,128
9,0,0,140677,29124,500,105,18,7,3,426740,142246.6667,10192343,21387,128,1,-0.866025404,-0.5,美國,128
10,0,0,29124,21387,105,75,7,2,3,426740,142246.6667,10192343,12656,128,1,-0.866025404,-0.5,美國,128
11,0,0,21387,12656,75,43,2,1,3,426740,142246.6667,10192343,6708,128,1,-0.866025404,-0.5,美國,128
3,0,0,176550633,233117423,571473,739871,98,98,5,176550633,35310126.6,233117423,151719934,154,0,-0.866025404,-0.5,日本,154
4,0,0,233117423,151719934,739871,467753,98,98,5,176550633,35310126.6,233117423,101506683,154,0,-0.866025404,-0.5,日本,154
5,0,0,151719934,101506683,467753,307447,98,98,5,176550633,35310126.6,233117423,50817508,154,0,-0.866025404,-0.5,日本,154
6,0,0,101506683,50817508,307447,148888,98,96,5,176550633,35310126.6,233117423,33377100,154,0,-0.866025404,-0.5,日本,154
7,0,0,50817508,33377100,148888,96509,96,96,5,176550633,35310126.6,233117423,25081608,154,0,-0.866025404,-0.5,日本,154
8,0,0,33377100,25081608,96509,72971,96,95,5,176550633,35310126.6,233117423,17158224,154,0,-0.866025404,-0.5,日本,154
9,0,0,25081608,17158224,72971,54212,95,95,5,176550633,35310126.6,233117423,13043841,154,0,-0.866025404,-0.5,日本,154
10,0,0,17158224,13043841,54212,42252,95,94,5,176550633,35310126.6,233117423,10130940,154,0,-0.866025404,-0.5,日本,154
11,0,0,13043841,10130940,42252,32638,94,92,5,176550633,35310126.6,233117423,6537048,154,0,-0.866025404,-0.5,日本,154
12,0,0,10130940,6537048,32638,20249,92,90,5,176550633,35310126.6,233117423,6048366,154,0,-0.866025404,-0.5,日本,154
13,0,0,6537048,6048366,20249,18418,90,90,5,176550633,35310126.6,233117423,6498812,154,0,-0.866025404,-0.5,日本,154
3,0,0,71760,3985932,191,14425,1,88,2,71760,35880,3985932,4523100,116,0,-0.866025404,-0.5,美國,116
4,0,0,3985932,4523100,14425,16649,88,88,2,71760,35880,3985932,2212859,116,0,-0.866025404,-0.5,美國,116
5,0,0,4523100,2212859,16649,7959,88,86,2,71760,35880,3985932,1089295,116,0,-0.866025404,-0.5,美國,116
6,0,0,2212859,1089295,7959,3835,86,67,2,71760,35880,3985932,453082,116,0,-0.866025404,-0.5,美國,116
7,0,0,1089295,453082,3835,1576,67,33,2,71760,35880,3985932,232361,116,0,-0.866025404,-0.5,美國,116
8,0,0,453082,232361,1576,816,33,12,2,71760,35880,3985932,111324,116,0,-0.866025404,-0.5,美國,116
9,0,0,232361,111324,816,414,12,7,2,71760,35880,3985932,29680,116,0,-0.866025404,-0.5,美國,116
10,0,0,111324,29680,414,119,7,4,2,71760,35880,3985932,11880,116,0,-0.866025404,-0.5,美國,116
11,0,0,29680,11880,119,48,4,2,2,71760,35880,3985932,3790,116,0,-0.866025404,-0.5,美國,116
3,0,0,77145573,62159840,281675,226258,96,96,4,77145573,19286393.25,62159840,25830051,123,1,-0.866025404,-0.5,中華民國,123
4,0,0,62159840,25830051,226258,94580,96,95,4,77145573,19286393.25,62159840,12250870,123,1,-0.866025404,-0.5,中華民國,123
5,0,0,25830051,12250870,94580,44707,95,92,4,77145573,19286393.25,62159840,5865337,123,1,-0.866025404,-0.5,中華民國,123
6,0,0,12250870,5865337,44707,21562,92,91,4,77145573,19286393.25,62159840,2882058,123,1,-0.866025404,-0.5,中華民國,123
7,0,0,5865337,2882058,21562,10615,91,88,4,77145573,19286393.25,62159840,1331537,123,1,-0.866025404,-0.5,中華民國,123
8,0,0,2882058,1331537,10615,4960,88,73,4,77145573,19286393.25,62159840,640948,123,1,-0.866025404,-0.5,中華民國,123
9,0,0,1331537,640948,4960,2305,73,48,4,77145573,19286393.25,62159840,191774,123,1,-0.866025404,-0.5,中華民國,123
10,0,0,640948,191774,2305,685,48,17,4,77145573,19286393.25,62159840,116625,123,1,-0.866025404,-0.5,中華民國,123
11,0,0,191774,116625,685,417,17,11,4,77145573,19286393.25,62159840,50956,123,1,-0.866025404,-0.5,中華民國,123
3,0,0,396312,254974,1579,1009,64,64,3,396312,132104,254974,30227,92,0,-1,-1.84E-16,美國,92
4,0,0,254974,30227,1009,110,64,24,3,396312,132104,254974,1130,92,0,-1,-1.84E-16,美國,92
5,0,0,30227,1130,110,6,24,2,3,396312,132104,254974,400,92,0,-1,-1.84E-16,美國,92
6,0,1,1130,400,6,2,2,1,3,396312,132104,254974,12350,92,0,-1,-1.84E-16,美國,92
3,0,0,718276,541411,2856,2124,24,24,3,718276,239425.3333,541411,237617,117,0,-0.866025404,-0.5,日本,117
4,0,0,541411,237617,2124,925,24,22,3,718276,239425.3333,541411,33944,117,0,-0.866025404,-0.5,日本,117
5,0,0,237617,33944,925,136,22,8,3,718276,239425.3333,541411,26540,117,0,-0.866025404,-0.5,日本,117
6,0,0,33944,26540,136,110,8,5,3,718276,239425.3333,541411,9870,117,0,-0.866025404,-0.5,日本,117
7,0,0,26540,9870,110,40,5,4,3,718276,239425.3333,541411,1660,117,0,-0.866025404,-0.5,日本,117
8,0,0,9870,1660,40,7,4,1,3,718276,239425.3333,541411,1570,117,0,-0.866025404,-0.5,日本,117
9,0,1,1660,1570,7,5,1,1,3,718276,239425.3333,541411,6600,117,0,-0.866025404,-0.5,日本,117
10,1,0,1570,6600,5,30,1,1,3,718276,239425.3333,541411,12560,117,0,-0.866025404,-0.5,日本,117
3,0,0,25300,155100,115,705,1,2,2,25300,12650,155100,1406072,119,0,-0.866025404,-0.5,日本,119
4,0,0,155100,1406072,705,6198,2,25,2,25300,12650,155100,1463221,119,0,-0.866025404,-0.5,日本,119
5,0,0,1406072,1463221,6198,6438,25,25,2,25300,12650,155100,795255,119,0,-0.866025404,-0.5,日本,119
6,0,0,1463221,795255,6438,3504,25,25,2,25300,12650,155100,601289,119,0,-0.866025404,-0.5,日本,119
7,0,0,795255,601289,3504,2649,25,21,2,25300,12650,155100,271679,119,0,-0.866025404,-0.5,日本,119
8,0,0,601289,271679,2649,1190,21,16,2,25300,12650,155100,82040,119,0,-0.866025404,-0.5,日本,119
9,0,0,271679,82040,1190,363,16,7,2,25300,12650,155100,30400,119,0,-0.866025404,-0.5,日本,119
10,0,0,82040,30400,363,132,7,5,2,25300,12650,155100,47120,119,0,-0.866025404,-0.5,日本,119
3,0,0,2172733,1872490,5851,5366,28,28,3,2172733,724244.3333,1872490,488142,127,0,-1,-1.84E-16,英國,127
4,0,0,1872490,488142,5366,1484,28,24,3,2172733,724244.3333,1872490,165459,127,0,-1,-1.84E-16,英國,127
5,0,0,488142,165459,1484,559,24,10,3,2172733,724244.3333,1872490,52098,127,0,-1,-1.84E-16,英國,127
6,0,0,165459,52098,559,179,10,4,3,2172733,724244.3333,1872490,17085,127,0,-1,-1.84E-16,英國,127
7,0,0,52098,17085,179,62,4,3,3,2172733,724244.3333,1872490,9792,127,0,-1,-1.84E-16,英國,127
3,0,0,1300019,1065255,4825,4056,60,60,3,1300019,433339.6667,1065255,387169,93,0,-1,-1.84E-16,中華民國,93
4,0,0,1065255,387169,4056,1399,60,56,3,1300019,433339.6667,1065255,35375,93,0,-1,-1.84E-16,中華民國,93
5,0,0,387169,35375,1399,133,56,19,3,1300019,433339.6667,1065255,39000,93,0,-1,-1.84E-16,中華民國,93
3,0,0,764525,636653,3006,2427,7,7,3,764525,254841.6667,636653,345356,123,0,-1,-1.84E-16,中國大陸,123
4,0,0,636653,345356,2427,1317,7,7,3,764525,254841.6667,636653,126161,123,0,-1,-1.84E-16,中國大陸,123
5,0,0,345356,126161,1317,485,7,7,3,764525,254841.6667,636653,65292,123,0,-1,-1.84E-16,中國大陸,123
6,0,0,126161,65292,485,263,7,7,3,764525,254841.6667,636653,216183,123,0,-1,-1.84E-16,中國大陸,123
3,0,0,3796318,3705833,14002,13815,81,81,7,3796318,542331.1429,3705833,1188000,110,0,-0.866025404,-0.5,美國,110
4,0,0,3705833,1188000,13815,4325,81,80,7,3796318,542331.1429,3705833,536830,110,0,-0.866025404,-0.5,美國,110
5,0,0,1188000,536830,4325,1920,80,57,7,3796318,542331.1429,3705833,258416,110,0,-0.866025404,-0.5,美國,110
6,0,0,536830,258416,1920,988,57,24,7,3796318,542331.1429,3705833,78718,110,0,-0.866025404,-0.5,美國,110
7,0,0,258416,78718,988,310,24,9,7,3796318,542331.1429,3705833,40117,110,0,-0.866025404,-0.5,美國,110
8,0,0,78718,40117,310,183,9,2,7,3796318,542331.1429,3705833,2033,110,0,-0.866025404,-0.5,美國,110
3,0,0,420162,246675,1739,1020,60,59,3,420162,140054,246675,90120,91,0,-1,-1.84E-16,香港,91
4,0,1,246675,90120,1020,378,59,25,3,420162,140054,246675,69160,91,0,-1,-1.84E-16,香港,91
5,1,0,90120,69160,378,289,25,3,3,420162,140054,246675,73240,91,0,-1,-1.84E-16,香港,91
3,0,0,21578472,20459408,72188,69369,92,92,5,21578472,4315694.4,20459408,9769486,135,0,-1,-1.84E-16,美國,135
4,0,0,20459408,9769486,69369,33712,92,92,5,21578472,4315694.4,20459408,5038965,135,0,-1,-1.84E-16,美國,135
5,0,0,9769486,5038965,33712,17744,92,89,5,21578472,4315694.4,20459408,2714260,135,0,-1,-1.84E-16,美國,135
6,0,0,5038965,2714260,17744,9501,89,83,5,21578472,4315694.4,20459408,1346701,135,0,-1,-1.84E-16,美國,135
7,0,0,2714260,1346701,9501,4633,83,67,5,21578472,4315694.4,20459408,354239,135,0,-1,-1.84E-16,美國,135
8,0,0,1346701,354239,4633,1206,67,31,5,21578472,4315694.4,20459408,139428,135,0,-1,-1.84E-16,美國,135
9,0,0,354239,139428,1206,463,31,19,5,21578472,4315694.4,20459408,32056,135,0,-1,-1.84E-16,美國,135
3,0,0,130522,91312,557,387,49,48,3,130522,43507.33333,91312,1740,116,0,-1,-1.84E-16,日本,116
3,0,0,992501,994676,3822,3802,60,61,3,992501,330833.6667,994676,339964,101,0,-1,-1.84E-16,美國,101
4,0,0,994676,339964,3802,1286,61,51,3,992501,330833.6667,994676,54634,101,0,-1,-1.84E-16,美國,101
5,0,0,339964,54634,1286,199,51,8,3,992501,330833.6667,994676,16858,101,0,-1,-1.84E-16,美國,101
6,0,0,54634,16858,199,64,8,5,3,992501,330833.6667,994676,610,101,0,-1,-1.84E-16,美國,101
3,0,0,2985943,2179430,10722,7918,67,67,6,2985943,497657.1667,2179430,1139675,104,0,-1,-1.84E-16,日本,104
4,0,0,2179430,1139675,7918,4158,67,64,6,2985943,497657.1667,2179430,740455,104,0,-1,-1.84E-16,日本,104
5,0,0,1139675,740455,4158,2647,64,40,6,2985943,497657.1667,2179430,247880,104,0,-1,-1.84E-16,日本,104
6,0,0,740455,247880,2647,863,40,21,6,2985943,497657.1667,2179430,59482,104,0,-1,-1.84E-16,日本,104
7,0,0,247880,59482,863,205,21,8,6,2985943,497657.1667,2179430,25598,104,0,-1,-1.84E-16,日本,104
8,0,0,59482,25598,205,97,8,6,6,2985943,497657.1667,2179430,9470,104,0,-1,-1.84E-16,日本,104
3,0,0,99931,77538,400,318,17,17,3,99931,33310.33333,77538,2840,107,0,-1,-1.84E-16,泰國,107
4,0,0,77538,2840,318,13,17,2,3,99931,33310.33333,77538,1320,107,0,-1,-1.84E-16,泰國,107
3,0,0,2325489,1904246,9718,7802,58,55,3,2325489,775163,1904246,976093,123,0,-0.866025404,0.5,中華民國,123
4,0,0,1904246,976093,7802,4022,55,53,3,2325489,775163,1904246,455205,123,0,-0.866025404,0.5,中華民國,123
5,0,0,976093,455205,4022,1911,53,34,3,2325489,775163,1904246,341858,123,0,-0.866025404,0.5,中華民國,123
3,0,0,52061,26985,232,115,15,15,3,52061,17353.66667,26985,25940,116,0,-1,-1.84E-16,馬來西亞,116
4,0,0,26985,25940,115,104,15,5,3,52061,17353.66667,26985,520,116,0,-1,-1.84E-16,馬來西亞,116
3,0,0,1326395,1019841,5057,3998,73,72,3,1326395,442131.6667,1019841,270382,112,0,-0.866025404,-0.5,韓國,112
4,0,0,1019841,270382,3998,1041,72,42,3,1326395,442131.6667,1019841,84170,112,0,-0.866025404,-0.5,韓國,112
5,0,0,270382,84170,1041,315,42,13,3,1326395,442131.6667,1019841,12357,112,0,-0.866025404,-0.5,韓國,112
6,0,2,84170,12357,315,49,13,6,3,1326395,442131.6667,1019841,11730,112,0,-0.866025404,-0.5,韓國,112
3,0,0,8391405,9464676,30572,32323,86,86,3,8391405,2797135,9464676,5977842,110,0,-1,-1.84E-16,日本,110
4,0,0,9464676,5977842,32323,19927,86,86,3,8391405,2797135,9464676,3210911,110,0,-1,-1.84E-16,日本,110
5,0,0,5977842,3210911,19927,10630,86,86,3,8391405,2797135,9464676,2056522,110,0,-1,-1.84E-16,日本,110
6,0,0,3210911,2056522,10630,6759,86,77,3,8391405,2797135,9464676,762371,110,0,-1,-1.84E-16,日本,110
7,0,0,2056522,762371,6759,2562,77,52,3,8391405,2797135,9464676,214366,110,0,-1,-1.84E-16,日本,110
8,0,0,762371,214366,2562,787,52,20,3,8391405,2797135,9464676,154396,110,0,-1,-1.84E-16,日本,110
9,0,0,214366,154396,787,549,20,14,3,8391405,2797135,9464676,63715,110,0,-1,-1.84E-16,日本,110
3,0,0,29880,623427,94,2375,1,33,2,29880,14940,623427,389200,58,0,-1,-1.84E-16,日本,58
4,0,0,623427,389200,2375,1494,33,32,2,29880,14940,623427,119607,58,0,-1,-1.84E-16,日本,58
5,0,0,389200,119607,1494,468,32,31,2,29880,14940,623427,113924,58,0,-1,-1.84E-16,日本,58
6,0,0,119607,113924,468,430,31,17,2,29880,14940,623427,27256,58,0,-1,-1.84E-16,日本,58
7,0,0,113924,27256,430,101,17,5,2,29880,14940,623427,4656,58,0,-1,-1.84E-16,日本,58
8,0,0,27256,4656,101,18,5,2,2,29880,14940,623427,210,58,0,-1,-1.84E-16,日本,58
3,0,0,56676,59615,241,252,13,13,3,56676,18892,59615,20576,162,0,-0.866025404,0.5,德國,162
4,0,0,59615,20576,252,89,13,6,3,56676,18892,59615,410,162,0,-0.866025404,0.5,德國,162
3,0,0,126241,52150,587,224,12,12,3,126241,42080.33333,52150,45670,91,0,-1,-1.84E-16,中華民國,91
4,0,0,52150,45670,224,221,12,10,3,126241,42080.33333,52150,960,91,0,-1,-1.84E-16,中華民國,91
5,0,0,45670,960,221,4,10,2,3,126241,42080.33333,52150,880,91,0,-1,-1.84E-16,中華民國,91
3,0,0,730,705572,3,2607,1,16,3,730,243.3333333,705572,708575,70,0,-1,-1.84E-16,日本,70
4,0,0,705572,708575,2607,2678,16,16,3,730,243.3333333,705572,297981,70,0,-1,-1.84E-16,日本,70
