gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,tickets,theater_count,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum
26779,2024-02-23,2024-04-01~2024-04-07,1,1,7,7.0,0,0,176715.0,90257.0,715.0,343.0,26.0,14.0,3,837651.0,279217.0,1033328.0,52701.0,210.0,6,3103225.0,3103225.0,3103225.0,12289,12289,12289
26779,2024-02-23,2024-04-08~2024-04-14,1,1,8,8.0,0,0,90257.0,52701.0,343.0,210.0,14.0,6.0,3,837651.0,279217.0,1033328.0,21195.0,83.0,4,3155926.0,3155926.0,3155926.0,12499,12499,12499
26779,2024-02-23,2024-04-15~2024-04-21,1,1,9,9.0,0,0,52701.0,21195.0,210.0,83.0,6.0,4.0,3,837651.0,279217.0,1033328.0,8810.0,36.0,2,3177121.0,3177121.0,3177121.0,12582,12582,12582
26779,2024-02-23,2024-04-22~2024-04-28,1,1,10,10.0,0,0,21195.0,8810.0,83.0,36.0,4.0,2.0,3,837651.0,279217.0,1033328.0,1180.0,4.0,1,3185931.0,3185931.0,3185931.0,12618,12618,12618
27106,2025-10-03,2025-09-29~2025-10-05,1,1,1,1.0,0,0,,,,,,,3,418336.0,139445.33333333334,176461.0,418336.0,1400.0,14,0.0,0.0,0.0,0,0,0
27106,2025-10-03,2025-10-06~2025-10-12,1,1,2,2.0,0,0,,418336.0,,1400.0,,14.0,3,418336.0,139445.33333333334,176461.0,176461.0,726.0,14,418336.0,418336.0,418336.0,1400,1400,1400
27106,2025-10-03,2025-10-13~2025-10-19,1,1,3,3.0,0,0,418336.0,176461.0,1400.0,726.0,14.0,14.0,3,418336.0,139445.33333333334,176461.0,132957.0,546.0,14,594797.0,594797.0,594797.0,2126,2126,2126
27106,2025-10-03,2025-10-20~2025-10-26,1,1,4,4.0,0,0,176461.0,132957.0,726.0,546.0,14.0,14.0,3,418336.0,139445.33333333334,176461.0,7234.0,27.0,2,727754.0,727754.0,727754.0,2672,2672,2672
27106,2025-10-03,2025-10-27~2025-11-02,1,1,5,5.0,0,0,132957.0,7234.0,546.0,27.0,14.0,2.0,3,418336.0,139445.33333333334,176461.0,14290.0,65.0,3,734988.0,734988.0,734988.0,2699,2699,2699
27343,2024-04-29,2024-04-29~2024-05-05,1,1,1,1.0,0,0,,,,,,,7,12045535.0,1720790.7142857143,5694457.0,12045535.0,46411.0,90,0.0,0.0,0.0,0,0,0
27343,2024-04-29,2024-05-06~2024-05-12,1,1,2,2.0,0,0,,12045535.0,,46411.0,,90.0,7,12045535.0,1720790.7142857143,5694457.0,5694457.0,22337.0,90,12045535.0,12045535.0,12045535.0,46411,46411,46411
27343,2024-04-29,2024-05-13~2024-05-19,1,1,3,3.0,0,0,12045535.0,5694457.0,46411.0,22337.0,90.0,90.0,7,12045535.0,1720790.7142857143,5694457.0,2938901.0,11470.0,90,17739992.0,17739992.0,17739992.0,68748,68748,68748
27343,2024-04-29,2024-05-20~2024-05-26,1,1,4,4.0,0,0,5694457.0,2938901.0,22337.0,11470.0,90.0,90.0,7,12045535.0,1720790.7142857143,5694457.0,1166931.0,4519.0,84,20678893.0,20678893.0,20678893.0,80218,80218,80218
27343,2024-04-29,2024-05-27~2024-06-02,1,1,5,5.0,0,0,2938901.0,1166931.0,11470.0,4519.0,90.0,84.0,7,12045535.0,1720790.7142857143,5694457.0,503971.0,1953.0,63,21845824.0,21845824.0,21845824.0,84737,84737,84737
27343,2024-04-29,2024-06-03~2024-06-09,1,1,6,6.0,0,0,1166931.0,503971.0,4519.0,1953.0,84.0,63.0,7,12045535.0,1720790.7142857143,5694457.0,120916.0,460.0,26,22349795.0,22349795.0,22349795.0,86690,86690,86690
27343,2024-04-29,2024-06-10~2024-06-16,1,1,7,7.0,0,0,503971.0,120916.0,1953.0,460.0,63.0,26.0,7,12045535.0,1720790.7142857143,5694457.0,71154.0,266.0,10,22470711.0,22470711.0,22470711.0,87150,87150,87150
27343,2024-04-29,2024-06-17~2024-06-23,1,1,8,8.0,0,0,120916.0,71154.0,460.0,266.0,26.0,10.0,7,12045535.0,1720790.7142857143,5694457.0,23255.0,87.0,4,22541865.0,22541865.0,22541865.0,87416,87416,87416
27343,2024-04-29,2024-06-24~2024-06-30,1,1,9,9.0,0,0,71154.0,23255.0,266.0,87.0,10.0,4.0,7,12045535.0,1720790.7142857143,5694457.0,5810.0,24.0,3,22565120.0,22565120.0,22565120.0,87503,87503,87503
27343,2024-04-29,2024-07-01~2024-07-07,1,1,10,10.0,0,0,23255.0,5810.0,87.0,24.0,4.0,3.0,7,12045535.0,1720790.7142857143,5694457.0,2820.0,11.0,1,22570930.0,22570930.0,22570930.0,87527,87527,87527
27343,2024-04-29,2025-09-15~2025-09-21,2,2,1,1.0,0,0,,,,,,,7,12045535.0,1720790.7142857143,5694457.0,11526.0,43.0,1,22573750.0,22573750.0,0.0,87538,87538,0
27343,2024-04-29,2025-09-22~2025-09-28,2,2,2,,0,0,,,,,,,7,12045535.0,1720790.7142857143,5694457.0,0.0,0.0,0,22585276.0,22573750.0,11526.0,87581,87538,43
27343,2024-04-29,2025-09-29~2025-10-05,2,2,3,2.0,0,1,,11526.0,,43.0,,1.0,7,12045535.0,1720790.7142857143,5694457.0,13616.0,45.0,1,22585276.0,22573750.0,11526.0,87581,87538,43
27343,2024-04-29,2025-10-06~2025-10-12,2,2,4,,0,0,,,,,,,7,12045535.0,1720790.7142857143,5694457.0,0.0,0.0,0,22598892.0,22573750.0,25142.0,87626,87538,88
27343,2024-04-29,2025-10-13~2025-10-19,2,2,5,3.0,1,1,11526.0,13616.0,43.0,45.0,1.0,1.0,7,12045535.0,1720790.7142857143,5694457.0,13620.0,51.0,1,22598892.0,22573750.0,25142.0,87626,87538,88
27899,2025-09-05,2025-09-01~2025-09-07,1,1,1,1.0,0,0,,,,,,,3,16706756.0,5568918.666666667,38988567.0,16706756.0,61983.0,92,0.0,0.0,0.0,0,0,0
27899,2025-09-05,2025-09-08~2025-09-14,1,1,2,2.0,0,0,,16706756.0,,61983.0,,92.0,3,16706756.0,5568918.666666667,38988567.0,38988567.0,142420.0,94,16706756.0,16706756.0,16706756.0,61983,61983,61983
27899,2025-09-05,2025-09-15~2025-09-21,1,1,3,3.0,0,0,16706756.0,38988567.0,61983.0,142420.0,92.0,94.0,3,16706756.0,5568918.666666667,38988567.0,39730790.0,142615.0,94,55695323.0,55695323.0,55695323.0,204403,204403,204403
27899,2025-09-05,2025-09-22~2025-09-28,1,1,4,4.0,0,0,38988567.0,39730790.0,142420.0,142615.0,94.0,94.0,3,16706756.0,5568918.666666667,38988567.0,33503815.0,119823.0,94,95426113.0,95426113.0,95426113.0,347018,347018,347018
27899,2025-09-05,2025-09-29~2025-10-05,1,1,5,5.0,0,0,39730790.0,33503815.0,142615.0,119823.0,94.0,94.0,3,16706756.0,5568918.666666667,38988567.0,25497646.0,91670.0,94,128929928.0,128929928.0,128929928.0,466841,466841,466841
27899,2025-09-05,2025-10-06~2025-10-12,1,1,6,6.0,0,0,33503815.0,25497646.0,119823.0,91670.0,94.0,94.0,3,16706756.0,5568918.666666667,38988567.0,20323715.0,72716.0,93,154427574.0,154427574.0,154427574.0,558511,558511,558511
27899,2025-09-05,2025-10-13~2025-10-19,1,1,7,7.0,0,0,25497646.0,20323715.0,91670.0,72716.0,94.0,93.0,3,16706756.0,5568918.666666667,38988567.0,10663191.0,38217.0,91,174751289.0,174751289.0,174751289.0,631227,631227,631227
27899,2025-09-05,2025-10-20~2025-10-26,1,1,8,8.0,0,0,20323715.0,10663191.0,72716.0,38217.0,93.0,91.0,3,16706756.0,5568918.666666667,38988567.0,9314047.0,33377.0,91,185414480.0,185414480.0,185414480.0,669444,669444,669444
27899,2025-09-05,2025-10-27~2025-11-02,1,1,9,9.0,0,0,10663191.0,9314047.0,38217.0,33377.0,91.0,91.0,3,16706756.0,5568918.666666667,38988567.0,4422028.0,16007.0,90,194728527.0,194728527.0,194728527.0,702821,702821,702821
29081,2025-02-27,2025-02-24~2025-03-02,1,1,1,1.0,0,0,,,,,,,4,1575798.0,393949.5,2059465.0,1575798.0,5401.0,41,0.0,0.0,0.0,0,0,0
29081,2025-02-27,2025-03-03~2025-03-09,1,1,2,2.0,0,0,,1575798.0,,5401.0,,41.0,4,1575798.0,393949.5,2059465.0,2059465.0,7154.0,41,1575798.0,1575798.0,1575798.0,5401,5401,5401
29081,2025-02-27,2025-03-10~2025-03-16,1,1,3,3.0,0,0,1575798.0,2059465.0,5401.0,7154.0,41.0,41.0,4,1575798.0,393949.5,2059465.0,1141620.0,3944.0,41,3635263.0,3635263.0,3635263.0,12555,12555,12555
29081,2025-02-27,2025-03-17~2025-03-23,1,1,4,4.0,0,0,2059465.0,1141620.0,7154.0,3944.0,41.0,41.0,4,1575798.0,393949.5,2059465.0,692234.0,2444.0,30,4776883.0,4776883.0,4776883.0,16499,16499,16499
29081,2025-02-27,2025-03-24~2025-03-30,1,1,5,5.0,0,0,1141620.0,692234.0,3944.0,2444.0,41.0,30.0,4,1575798.0,393949.5,2059465.0,332841.0,1171.0,25,5469117.0,5469117.0,5469117.0,18943,18943,18943
29081,2025-02-27,2025-03-31~2025-04-06,1,1,6,6.0,0,0,692234.0,332841.0,2444.0,1171.0,30.0,25.0,4,1575798.0,393949.5,2059465.0,215172.0,765.0,13,5801958.0,5801958.0,5801958.0,20114,20114,20114
29081,2025-02-27,2025-04-07~2025-04-13,1,1,7,7.0,0,0,332841.0,215172.0,1171.0,765.0,25.0,13.0,4,1575798.0,393949.5,2059465.0,101504.0,362.0,8,6017130.0,6017130.0,6017130.0,20879,20879,20879
29081,2025-02-27,2025-04-14~2025-04-20,1,1,8,8.0,0,0,215172.0,101504.0,765.0,362.0,13.0,8.0,4,1575798.0,393949.5,2059465.0,70840.0,254.0,6,6118634.0,6118634.0,6118634.0,21241,21241,21241
29081,2025-02-27,2025-04-21~2025-04-27,1,1,9,9.0,0,0,101504.0,70840.0,362.0,254.0,8.0,6.0,4,1575798.0,393949.5,2059465.0,57970.0,210.0,5,6189474.0,6189474.0,6189474.0,21495,21495,21495
29081,2025-02-27,2025-04-28~2025-05-04,1,1,10,10.0,0,0,70840.0,57970.0,254.0,210.0,6.0,5.0,4,1575798.0,393949.5,2059465.0,35460.0,136.0,5,6247444.0,6247444.0,6247444.0,21705,21705,21705
29081,2025-02-27,2025-05-05~2025-05-11,1,1,11,11.0,0,0,57970.0,35460.0,210.0,136.0,5.0,5.0,4,1575798.0,393949.5,2059465.0,36210.0,140.0,2,6282904.0,6282904.0,6282904.0,21841,21841,21841
29081,2025-02-27,2025-05-12~2025-05-18,1,1,12,12.0,0,0,35460.0,36210.0,136.0,140.0,5.0,2.0,4,1575798.0,393949.5,2059465.0,10710.0,45.0,1,6319114.0,6319114.0,6319114.0,21981,21981,21981
29081,2025-02-27,2025-05-19~2025-05-25,1,1,13,,0,0,,,,,,,4,1575798.0,393949.5,2059465.0,0.0,0.0,0,6329824.0,6329824.0,6329824.0,22026,22026,22026
29081,2025-02-27,2025-05-26~2025-06-01,1,1,14,13.0,0,1,36210.0,10710.0,140.0,45.0,2.0,1.0,4,1575798.0,393949.5,2059465.0,10930.0,44.0,1,6329824.0,6329824.0,6329824.0,22026,22026,22026
29081,2025-02-27,2025-09-29~2025-10-05,2,2,1,1.0,0,0,,,,,,,4,1575798.0,393949.5,2059465.0,30850.0,113.0,1,6340754.0,6340754.0,0.0,22070,22070,0
29081,2025-02-27,2025-10-06~2025-10-12,2,2,2,2.0,0,0,,30850.0,,113.0,,1.0,4,1575798.0,393949.5,2059465.0,32490.0,105.0,1,6371604.0,6340754.0,30850.0,22183,22070,113
29081,2025-02-27,2025-10-13~2025-10-19,2,2,3,3.0,0,0,30850.0,32490.0,113.0,105.0,1.0,1.0,4,1575798.0,393949.5,2059465.0,46838.0,148.0,1,6404094.0,6340754.0,63340.0,22288,22070,218
29111,2024-12-06,2024-12-02~2024-12-08,1,1,1,1.0,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,2083118.0,8587.0,71,0.0,0.0,0.0,0,0,0
29111,2024-12-06,2024-12-09~2024-12-15,1,1,2,2.0,0,0,,2083118.0,,8587.0,,71.0,3,2083118.0,694372.6666666666,2082839.0,2082839.0,8845.0,70,2083118.0,2083118.0,2083118.0,8587,8587,8587
29111,2024-12-06,2024-12-16~2024-12-22,1,1,3,3.0,0,0,2083118.0,2082839.0,8587.0,8845.0,71.0,70.0,3,2083118.0,694372.6666666666,2082839.0,1397443.0,6146.0,68,4165957.0,4165957.0,4165957.0,17432,17432,17432
29111,2024-12-06,2024-12-23~2024-12-29,1,1,4,4.0,0,0,2082839.0,1397443.0,8845.0,6146.0,70.0,68.0,3,2083118.0,694372.6666666666,2082839.0,1291714.0,5435.0,46,5563400.0,5563400.0,5563400.0,23578,23578,23578
29111,2024-12-06,2024-12-30~2025-01-05,1,1,5,5.0,0,0,1397443.0,1291714.0,6146.0,5435.0,68.0,46.0,3,2083118.0,694372.6666666666,2082839.0,1426098.0,6137.0,31,6855114.0,6855114.0,6855114.0,29013,29013,29013
29111,2024-12-06,2025-01-06~2025-01-12,1,1,6,6.0,0,0,1291714.0,1426098.0,5435.0,6137.0,46.0,31.0,3,2083118.0,694372.6666666666,2082839.0,1470337.0,6038.0,35,8281212.0,8281212.0,8281212.0,35150,35150,35150
29111,2024-12-06,2025-01-13~2025-01-19,1,1,7,7.0,0,0,1426098.0,1470337.0,6137.0,6038.0,31.0,35.0,3,2083118.0,694372.6666666666,2082839.0,2680018.0,11541.0,46,9751549.0,9751549.0,9751549.0,41188,41188,41188
29111,2024-12-06,2025-01-20~2025-01-26,1,1,8,8.0,0,0,1470337.0,2680018.0,6038.0,11541.0,35.0,46.0,3,2083118.0,694372.6666666666,2082839.0,749499.0,3115.0,26,12431567.0,12431567.0,12431567.0,52729,52729,52729
29111,2024-12-06,2025-01-27~2025-02-02,1,1,9,9.0,0,0,2680018.0,749499.0,11541.0,3115.0,46.0,26.0,3,2083118.0,694372.6666666666,2082839.0,9816.0,37.0,4,13181066.0,13181066.0,13181066.0,55844,55844,55844
29111,2024-12-06,2025-02-03~2025-02-09,1,1,10,10.0,0,0,749499.0,9816.0,3115.0,37.0,26.0,4.0,3,2083118.0,694372.6666666666,2082839.0,763740.0,3239.0,20,13190882.0,13190882.0,13190882.0,55881,55881,55881
29111,2024-12-06,2025-02-10~2025-02-16,1,1,11,11.0,0,0,9816.0,763740.0,37.0,3239.0,4.0,20.0,3,2083118.0,694372.6666666666,2082839.0,1214770.0,5229.0,19,13954622.0,13954622.0,13954622.0,59120,59120,59120
29111,2024-12-06,2025-02-17~2025-02-23,1,1,12,12.0,0,0,763740.0,1214770.0,3239.0,5229.0,20.0,19.0,3,2083118.0,694372.6666666666,2082839.0,893820.0,3682.0,23,15169392.0,15169392.0,15169392.0,64349,64349,64349
29111,2024-12-06,2025-02-24~2025-03-02,1,1,13,13.0,0,0,1214770.0,893820.0,5229.0,3682.0,19.0,23.0,3,2083118.0,694372.6666666666,2082839.0,139300.0,653.0,6,16063212.0,16063212.0,16063212.0,68031,68031,68031
29111,2024-12-06,2025-03-03~2025-03-09,1,1,14,14.0,0,0,893820.0,139300.0,3682.0,653.0,23.0,6.0,3,2083118.0,694372.6666666666,2082839.0,416050.0,1650.0,12,16202512.0,16202512.0,16202512.0,68684,68684,68684
29111,2024-12-06,2025-03-10~2025-03-16,1,1,15,15.0,0,0,139300.0,416050.0,653.0,1650.0,6.0,12.0,3,2083118.0,694372.6666666666,2082839.0,422410.0,1844.0,13,16618562.0,16618562.0,16618562.0,70334,70334,70334
29111,2024-12-06,2025-03-17~2025-03-23,1,1,16,16.0,0,0,416050.0,422410.0,1650.0,1844.0,12.0,13.0,3,2083118.0,694372.6666666666,2082839.0,378400.0,1415.0,11,17040972.0,17040972.0,17040972.0,72178,72178,72178
29111,2024-12-06,2025-03-24~2025-03-30,1,1,17,17.0,0,0,422410.0,378400.0,1844.0,1415.0,13.0,11.0,3,2083118.0,694372.6666666666,2082839.0,444020.0,1831.0,13,17419372.0,17419372.0,17419372.0,73593,73593,73593
29111,2024-12-06,2025-03-31~2025-04-06,1,1,18,18.0,0,0,378400.0,444020.0,1415.0,1831.0,11.0,13.0,3,2083118.0,694372.6666666666,2082839.0,199600.0,868.0,6,17863392.0,17863392.0,17863392.0,75424,75424,75424
29111,2024-12-06,2025-04-07~2025-04-13,1,1,19,19.0,0,0,444020.0,199600.0,1831.0,868.0,13.0,6.0,3,2083118.0,694372.6666666666,2082839.0,538010.0,2254.0,10,18062992.0,18062992.0,18062992.0,76292,76292,76292
29111,2024-12-06,2025-04-14~2025-04-20,1,1,20,20.0,0,0,199600.0,538010.0,868.0,2254.0,6.0,10.0,3,2083118.0,694372.6666666666,2082839.0,446520.0,1800.0,11,18601002.0,18601002.0,18601002.0,78546,78546,78546
29111,2024-12-06,2025-04-21~2025-04-27,1,1,21,21.0,0,0,538010.0,446520.0,2254.0,1800.0,10.0,11.0,3,2083118.0,694372.6666666666,2082839.0,431770.0,1721.0,13,19047522.0,19047522.0,19047522.0,80346,80346,80346
29111,2024-12-06,2025-04-28~2025-05-04,1,1,22,22.0,0,0,446520.0,431770.0,1800.0,1721.0,11.0,13.0,3,2083118.0,694372.6666666666,2082839.0,540670.0,2386.0,14,19479292.0,19479292.0,19479292.0,82067,82067,82067
29111,2024-12-06,2025-05-05~2025-05-11,1,1,23,23.0,0,0,431770.0,540670.0,1721.0,2386.0,13.0,14.0,3,2083118.0,694372.6666666666,2082839.0,581680.0,2314.0,13,20019962.0,20019962.0,20019962.0,84453,84453,84453
29111,2024-12-06,2025-05-12~2025-05-18,1,1,24,24.0,0,0,540670.0,581680.0,2386.0,2314.0,14.0,13.0,3,2083118.0,694372.6666666666,2082839.0,765220.0,3142.0,21,20601642.0,20601642.0,20601642.0,86767,86767,86767
29111,2024-12-06,2025-05-19~2025-05-25,1,1,25,25.0,0,0,581680.0,765220.0,2314.0,3142.0,13.0,21.0,3,2083118.0,694372.6666666666,2082839.0,1369410.0,5754.0,31,21366862.0,21366862.0,21366862.0,89909,89909,89909
29111,2024-12-06,2025-05-26~2025-06-01,1,1,26,26.0,0,0,765220.0,1369410.0,3142.0,5754.0,21.0,31.0,3,2083118.0,694372.6666666666,2082839.0,853630.0,3420.0,19,22736272.0,22736272.0,22736272.0,95663,95663,95663
29111,2024-12-06,2025-06-02~2025-06-08,1,1,27,27.0,0,0,1369410.0,853630.0,5754.0,3420.0,31.0,19.0,3,2083118.0,694372.6666666666,2082839.0,1142210.0,4731.0,19,23589902.0,23589902.0,23589902.0,99083,99083,99083
29111,2024-12-06,2025-06-09~2025-06-15,1,1,28,28.0,0,0,853630.0,1142210.0,3420.0,4731.0,19.0,19.0,3,2083118.0,694372.6666666666,2082839.0,492360.0,2050.0,15,24732112.0,24732112.0,24732112.0,103814,103814,103814
29111,2024-12-06,2025-06-16~2025-06-22,1,1,29,29.0,0,0,1142210.0,492360.0,4731.0,2050.0,19.0,15.0,3,2083118.0,694372.6666666666,2082839.0,382370.0,1607.0,9,25224472.0,25224472.0,25224472.0,105864,105864,105864
29111,2024-12-06,2025-06-23~2025-06-29,1,1,30,30.0,0,0,492360.0,382370.0,2050.0,1607.0,15.0,9.0,3,2083118.0,694372.6666666666,2082839.0,1216590.0,4984.0,21,25606842.0,25606842.0,25606842.0,107471,107471,107471
29111,2024-12-06,2025-06-30~2025-07-06,1,1,31,31.0,0,0,382370.0,1216590.0,1607.0,4984.0,9.0,21.0,3,2083118.0,694372.6666666666,2082839.0,411050.0,1640.0,7,26823432.0,26823432.0,26823432.0,112455,112455,112455
29111,2024-12-06,2025-07-07~2025-07-13,1,1,32,,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,0.0,0.0,0,27234482.0,27234482.0,27234482.0,114095,114095,114095
29111,2024-12-06,2025-07-14~2025-07-20,1,1,33,32.0,0,1,1216590.0,411050.0,4984.0,1640.0,21.0,7.0,3,2083118.0,694372.6666666666,2082839.0,74000.0,296.0,2,27234482.0,27234482.0,27234482.0,114095,114095,114095
29111,2024-12-06,2025-07-21~2025-07-27,1,1,34,33.0,1,0,411050.0,74000.0,1640.0,296.0,7.0,2.0,3,2083118.0,694372.6666666666,2082839.0,78900.0,303.0,2,27308482.0,27308482.0,27308482.0,114391,114391,114391
29111,2024-12-06,2025-07-28~2025-08-03,1,1,35,,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,0.0,0.0,0,27387382.0,27387382.0,27387382.0,114694,114694,114694
29111,2024-12-06,2025-08-04~2025-08-10,1,1,36,,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,0.0,0.0,0,27387382.0,27387382.0,27387382.0,114694,114694,114694
29111,2024-12-06,2025-08-11~2025-08-17,1,1,37,34.0,0,2,74000.0,78900.0,296.0,303.0,2.0,2.0,3,2083118.0,694372.6666666666,2082839.0,63000.0,252.0,2,27387382.0,27387382.0,27387382.0,114694,114694,114694
29111,2024-12-06,2025-08-18~2025-08-24,1,1,38,35.0,2,0,78900.0,63000.0,303.0,252.0,2.0,2.0,3,2083118.0,694372.6666666666,2082839.0,93080.0,407.0,5,27450382.0,27450382.0,27450382.0,114946,114946,114946
29111,2024-12-06,2025-08-25~2025-08-31,1,1,39,36.0,0,0,63000.0,93080.0,252.0,407.0,2.0,5.0,3,2083118.0,694372.6666666666,2082839.0,90760.0,374.0,2,27543462.0,27543462.0,27543462.0,115353,115353,115353
29111,2024-12-06,2025-09-01~2025-09-07,1,1,40,,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,0.0,0.0,0,27634222.0,27634222.0,27634222.0,115727,115727,115727
29111,2024-12-06,2025-09-08~2025-09-14,1,1,41,37.0,0,1,93080.0,90760.0,407.0,374.0,5.0,2.0,3,2083118.0,694372.6666666666,2082839.0,15640.0,68.0,1,27634222.0,27634222.0,27634222.0,115727,115727,115727
29111,2024-12-06,2025-09-15~2025-09-21,1,1,42,38.0,1,0,90760.0,15640.0,374.0,68.0,2.0,1.0,3,2083118.0,694372.6666666666,2082839.0,60610.0,287.0,2,27649862.0,27649862.0,27649862.0,115795,115795,115795
29111,2024-12-06,2025-09-22~2025-09-28,1,1,43,39.0,0,0,15640.0,60610.0,68.0,287.0,1.0,2.0,3,2083118.0,694372.6666666666,2082839.0,47350.0,240.0,2,27710472.0,27710472.0,27710472.0,116082,116082,116082
29111,2024-12-06,2025-09-29~2025-10-05,1,1,44,,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,0.0,0.0,0,27757822.0,27757822.0,27757822.0,116322,116322,116322
29111,2024-12-06,2025-10-06~2025-10-12,1,1,45,,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,0.0,0.0,0,27757822.0,27757822.0,27757822.0,116322,116322,116322
29111,2024-12-06,2025-10-13~2025-10-19,1,1,46,40.0,0,2,60610.0,47350.0,287.0,240.0,2.0,2.0,3,2083118.0,694372.6666666666,2082839.0,143990.0,589.0,3,27757822.0,27757822.0,27757822.0,116322,116322,116322
29111,2024-12-06,2025-10-20~2025-10-26,1,1,47,,0,0,,,,,,,3,2083118.0,694372.6666666666,2082839.0,0.0,0.0,0,27901812.0,27901812.0,27901812.0,116911,116911,116911
29111,2024-12-06,2025-10-27~2025-11-02,1,1,48,41.0,2,1,47350.0,143990.0,240.0,589.0,2.0,3.0,3,2083118.0,694372.6666666666,2082839.0,24840.0,108.0,2,27901812.0,27901812.0,27901812.0,116911,116911,116911
29378,2025-09-12,2025-09-08~2025-09-14,1,1,1,1.0,0,0,,,,,,,3,2643087.0,881029.0,3264678.0,2643087.0,9961.0,66,0.0,0.0,0.0,0,0,0
29378,2025-09-12,2025-09-15~2025-09-21,1,1,2,2.0,0,0,,2643087.0,,9961.0,,66.0,3,2643087.0,881029.0,3264678.0,3264678.0,12711.0,66,2643087.0,2643087.0,2643087.0,9961,9961,9961
29378,2025-09-12,2025-09-22~2025-09-28,1,1,3,3.0,0,0,2643087.0,3264678.0,9961.0,12711.0,66.0,66.0,3,2643087.0,881029.0,3264678.0,1522854.0,5944.0,66,5907765.0,5907765.0,5907765.0,22672,22672,22672
29378,2025-09-12,2025-09-29~2025-10-05,1,1,4,4.0,0,0,3264678.0,1522854.0,12711.0,5944.0,66.0,66.0,3,2643087.0,881029.0,3264678.0,1144142.0,4456.0,53,7430619.0,7430619.0,7430619.0,28616,28616,28616
29378,2025-09-12,2025-10-06~2025-10-12,1,1,5,5.0,0,0,1522854.0,1144142.0,5944.0,4456.0,66.0,53.0,3,2643087.0,881029.0,3264678.0,822684.0,3157.0,40,8574761.0,8574761.0,8574761.0,33072,33072,33072
29378,2025-09-12,2025-10-13~2025-10-19,1,1,6,6.0,0,0,1144142.0,822684.0,4456.0,3157.0,53.0,40.0,3,2643087.0,881029.0,3264678.0,385607.0,1508.0,28,9397445.0,9397445.0,9397445.0,36229,36229,36229
29378,2025-09-12,2025-10-20~2025-10-26,1,1,7,7.0,0,0,822684.0,385607.0,3157.0,1508.0,40.0,28.0,3,2643087.0,881029.0,3264678.0,118060.0,480.0,22,9783052.0,9783052.0,9783052.0,37737,37737,37737
29378,2025-09-12,2025-10-27~2025-11-02,1,1,8,8.0,0,0,385607.0,118060.0,1508.0,480.0,28.0,22.0,3,2643087.0,881029.0,3264678.0,58535.0,243.0,6,9901112.0,9901112.0,9901112.0,38217,38217,38217
29380,2025-09-19,2025-09-15~2025-09-21,1,1,1,1.0,0,0,,,,,,,3,1220588.0,406862.6666666667,796644.0,1220588.0,4654.0,71,0.0,0.0,0.0,0,0,0
29380,2025-09-19,2025-09-22~2025-09-28,1,1,2,2.0,0,0,,1220588.0,,4654.0,,71.0,3,1220588.0,406862.6666666667,796644.0,796644.0,3173.0,71,1220588.0,1220588.0,1220588.0,4654,4654,4654
29380,2025-09-19,2025-09-29~2025-10-05,1,1,3,3.0,0,0,1220588.0,796644.0,4654.0,3173.0,71.0,71.0,3,1220588.0,406862.6666666667,796644.0,330969.0,1295.0,62,2017232.0,2017232.0,2017232.0,7827,7827,7827
29380,2025-09-19,2025-10-06~2025-10-12,1,1,4,4.0,0,0,796644.0,330969.0,3173.0,1295.0,71.0,62.0,3,1220588.0,406862.6666666667,796644.0,57998.0,218.0,9,2348201.0,2348201.0,2348201.0,9122,9122,9122
29380,2025-09-19,2025-10-13~2025-10-19,1,1,5,5.0,0,0,330969.0,57998.0,1295.0,218.0,62.0,9.0,3,1220588.0,406862.6666666667,796644.0,10350.0,40.0,2,2406199.0,2406199.0,2406199.0,9340,9340,9340
29380,2025-09-19,2025-10-20~2025-10-26,1,1,6,6.0,0,0,57998.0,10350.0,218.0,40.0,9.0,2.0,3,1220588.0,406862.6666666667,796644.0,1680.0,7.0,1,2416549.0,2416549.0,2416549.0,9380,9380,9380
29380,2025-09-19,2025-10-27~2025-11-02,1,1,7,7.0,0,0,10350.0,1680.0,40.0,7.0,2.0,1.0,3,1220588.0,406862.6666666667,796644.0,35110.0,197.0,3,2418229.0,2418229.0,2418229.0,9387,9387,9387
29513,2024-11-29,2024-11-25~2024-12-01,1,1,1,1.0,0,0,,,,,,,3,1528547.0,509515.6666666667,1639381.0,1528547.0,6123.0,78,0.0,0.0,0.0,0,0,0
