gov_id,round_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,release_year,film_length,is_restricted,release_month_sin,release_month_cos
29111,1,3.0,0,0,2083118.0,2082839.0,8587.0,8845.0,71.0,70.0,3,2083118.0,694372.6666666666,2082839.0,1397443.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,4.0,0,0,2082839.0,1397443.0,8845.0,6146.0,70.0,68.0,3,2083118.0,694372.6666666666,2082839.0,1291714.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,5.0,0,0,1397443.0,1291714.0,6146.0,5435.0,68.0,46.0,3,2083118.0,694372.6666666666,2082839.0,1426098.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,6.0,0,0,1291714.0,1426098.0,5435.0,6137.0,46.0,31.0,3,2083118.0,694372.6666666666,2082839.0,1470337.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,7.0,0,0,1426098.0,1470337.0,6137.0,6038.0,31.0,35.0,3,2083118.0,694372.6666666666,2082839.0,2680018.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,8.0,0,0,1470337.0,2680018.0,6038.0,11541.0,35.0,46.0,3,2083118.0,694372.6666666666,2082839.0,749499.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,9.0,0,0,2680018.0,749499.0,11541.0,3115.0,46.0,26.0,3,2083118.0,694372.6666666666,2082839.0,9816.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,10.0,0,0,749499.0,9816.0,3115.0,37.0,26.0,4.0,3,2083118.0,694372.6666666666,2082839.0,763740.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,11.0,0,0,9816.0,763740.0,37.0,3239.0,4.0,20.0,3,2083118.0,694372.6666666666,2082839.0,1214770.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,12.0,0,0,763740.0,1214770.0,3239.0,5229.0,20.0,19.0,3,2083118.0,694372.6666666666,2082839.0,893820.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,13.0,0,0,1214770.0,893820.0,5229.0,3682.0,19.0,23.0,3,2083118.0,694372.6666666666,2082839.0,139300.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,14.0,0,0,893820.0,139300.0,3682.0,653.0,23.0,6.0,3,2083118.0,694372.6666666666,2082839.0,416050.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,15.0,0,0,139300.0,416050.0,653.0,1650.0,6.0,12.0,3,2083118.0,694372.6666666666,2082839.0,422410.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,16.0,0,0,416050.0,422410.0,1650.0,1844.0,12.0,13.0,3,2083118.0,694372.6666666666,2082839.0,378400.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,17.0,0,0,422410.0,378400.0,1844.0,1415.0,13.0,11.0,3,2083118.0,694372.6666666666,2082839.0,444020.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,18.0,0,0,378400.0,444020.0,1415.0,1831.0,11.0,13.0,3,2083118.0,694372.6666666666,2082839.0,199600.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,19.0,0,0,444020.0,199600.0,1831.0,868.0,13.0,6.0,3,2083118.0,694372.6666666666,2082839.0,538010.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,20.0,0,0,199600.0,538010.0,868.0,2254.0,6.0,10.0,3,2083118.0,694372.6666666666,2082839.0,446520.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,21.0,0,0,538010.0,446520.0,2254.0,1800.0,10.0,11.0,3,2083118.0,694372.6666666666,2082839.0,431770.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,22.0,0,0,446520.0,431770.0,1800.0,1721.0,11.0,13.0,3,2083118.0,694372.6666666666,2082839.0,540670.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,23.0,0,0,431770.0,540670.0,1721.0,2386.0,13.0,14.0,3,2083118.0,694372.6666666666,2082839.0,581680.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,24.0,0,0,540670.0,581680.0,2386.0,2314.0,14.0,13.0,3,2083118.0,694372.6666666666,2082839.0,765220.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,25.0,0,0,581680.0,765220.0,2314.0,3142.0,13.0,21.0,3,2083118.0,694372.6666666666,2082839.0,1369410.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,26.0,0,0,765220.0,1369410.0,3142.0,5754.0,21.0,31.0,3,2083118.0,694372.6666666666,2082839.0,853630.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,27.0,0,0,1369410.0,853630.0,5754.0,3420.0,31.0,19.0,3,2083118.0,694372.6666666666,2082839.0,1142210.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,28.0,0,0,853630.0,1142210.0,3420.0,4731.0,19.0,19.0,3,2083118.0,694372.6666666666,2082839.0,492360.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,29.0,0,0,1142210.0,492360.0,4731.0,2050.0,19.0,15.0,3,2083118.0,694372.6666666666,2082839.0,382370.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,30.0,0,0,492360.0,382370.0,2050.0,1607.0,15.0,9.0,3,2083118.0,694372.6666666666,2082839.0,1216590.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,31.0,0,0,382370.0,1216590.0,1607.0,4984.0,9.0,21.0,3,2083118.0,694372.6666666666,2082839.0,411050.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,32.0,0,1,1216590.0,411050.0,4984.0,1640.0,21.0,7.0,3,2083118.0,694372.6666666666,2082839.0,74000.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,33.0,1,0,411050.0,74000.0,1640.0,296.0,7.0,2.0,3,2083118.0,694372.6666666666,2082839.0,78900.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,34.0,0,2,74000.0,78900.0,296.0,303.0,2.0,2.0,3,2083118.0,694372.6666666666,2082839.0,63000.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,35.0,2,0,78900.0,63000.0,303.0,252.0,2.0,2.0,3,2083118.0,694372.6666666666,2082839.0,93080.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,36.0,0,0,63000.0,93080.0,252.0,407.0,2.0,5.0,3,2083118.0,694372.6666666666,2082839.0,90760.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,37.0,0,1,93080.0,90760.0,407.0,374.0,5.0,2.0,3,2083118.0,694372.6666666666,2082839.0,15640.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,38.0,1,0,90760.0,15640.0,374.0,68.0,2.0,1.0,3,2083118.0,694372.6666666666,2082839.0,60610.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,39.0,0,0,15640.0,60610.0,68.0,287.0,1.0,2.0,3,2083118.0,694372.6666666666,2082839.0,47350.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,40.0,0,2,60610.0,47350.0,287.0,240.0,2.0,2.0,3,2083118.0,694372.6666666666,2082839.0,143990.0,2024,101,0,-2.4492935982947064e-16,1.0
29111,1,41.0,2,1,47350.0,143990.0,240.0,589.0,2.0,3.0,3,2083118.0,694372.6666666666,2082839.0,24840.0,2024,101,0,-2.4492935982947064e-16,1.0
29378,1,3.0,0,0,2643087.0,3264678.0,9961.0,12711.0,66.0,66.0,3,2643087.0,881029.0,3264678.0,1522854.0,2025,98,0,-1.0,-1.8369701987210297e-16
29378,1,4.0,0,0,3264678.0,1522854.0,12711.0,5944.0,66.0,66.0,3,2643087.0,881029.0,3264678.0,1144142.0,2025,98,0,-1.0,-1.8369701987210297e-16
29378,1,5.0,0,0,1522854.0,1144142.0,5944.0,4456.0,66.0,53.0,3,2643087.0,881029.0,3264678.0,822684.0,2025,98,0,-1.0,-1.8369701987210297e-16
29378,1,6.0,0,0,1144142.0,822684.0,4456.0,3157.0,53.0,40.0,3,2643087.0,881029.0,3264678.0,385607.0,2025,98,0,-1.0,-1.8369701987210297e-16
29378,1,7.0,0,0,822684.0,385607.0,3157.0,1508.0,40.0,28.0,3,2643087.0,881029.0,3264678.0,118060.0,2025,98,0,-1.0,-1.8369701987210297e-16
29378,1,8.0,0,0,385607.0,118060.0,1508.0,480.0,28.0,22.0,3,2643087.0,881029.0,3264678.0,58535.0,2025,98,0,-1.0,-1.8369701987210297e-16
29380,1,3.0,0,0,1220588.0,796644.0,4654.0,3173.0,71.0,71.0,3,1220588.0,406862.6666666667,796644.0,330969.0,2025,142,0,-1.0,-1.8369701987210297e-16
29380,1,4.0,0,0,796644.0,330969.0,3173.0,1295.0,71.0,62.0,3,1220588.0,406862.6666666667,796644.0,57998.0,2025,142,0,-1.0,-1.8369701987210297e-16
29380,1,5.0,0,0,330969.0,57998.0,1295.0,218.0,62.0,9.0,3,1220588.0,406862.6666666667,796644.0,10350.0,2025,142,0,-1.0,-1.8369701987210297e-16
29380,1,6.0,0,0,57998.0,10350.0,218.0,40.0,9.0,2.0,3,1220588.0,406862.6666666667,796644.0,1680.0,2025,142,0,-1.0,-1.8369701987210297e-16
29380,1,7.0,0,0,10350.0,1680.0,40.0,7.0,2.0,1.0,3,1220588.0,406862.6666666667,796644.0,35110.0,2025,142,0,-1.0,-1.8369701987210297e-16
29513,1,3.0,0,0,1528547.0,1639381.0,6123.0,6438.0,78.0,78.0,3,1528547.0,509515.6666666667,1639381.0,579082.0,2024,111,0,-0.5000000000000004,0.8660254037844384
29513,1,4.0,0,0,1639381.0,579082.0,6438.0,2277.0,78.0,77.0,3,1528547.0,509515.6666666667,1639381.0,151704.0,2024,111,0,-0.5000000000000004,0.8660254037844384
29513,1,5.0,0,0,579082.0,151704.0,2277.0,613.0,77.0,39.0,3,1528547.0,509515.6666666667,1639381.0,45877.0,2024,111,0,-0.5000000000000004,0.8660254037844384
29513,1,6.0,0,0,151704.0,45877.0,613.0,175.0,39.0,11.0,3,1528547.0,509515.6666666667,1639381.0,24646.0,2024,111,0,-0.5000000000000004,0.8660254037844384
29513,1,7.0,0,0,45877.0,24646.0,175.0,84.0,11.0,2.0,3,1528547.0,509515.6666666667,1639381.0,6180.0,2024,111,0,-0.5000000000000004,0.8660254037844384
29513,1,8.0,0,0,24646.0,6180.0,84.0,22.0,2.0,1.0,3,1528547.0,509515.6666666667,1639381.0,1360.0,2024,111,0,-0.5000000000000004,0.8660254037844384
29611,1,3.0,0,0,1239601.0,1470683.0,5084.0,5887.0,55.0,54.0,5,1239601.0,247920.2,1470683.0,967163.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,4.0,0,0,1470683.0,967163.0,5887.0,3854.0,54.0,46.0,5,1239601.0,247920.2,1470683.0,727055.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,5.0,0,0,967163.0,727055.0,3854.0,2956.0,46.0,37.0,5,1239601.0,247920.2,1470683.0,522227.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,6.0,0,0,727055.0,522227.0,2956.0,2044.0,37.0,30.0,5,1239601.0,247920.2,1470683.0,293229.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,7.0,0,0,522227.0,293229.0,2044.0,1171.0,30.0,20.0,5,1239601.0,247920.2,1470683.0,281873.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,8.0,0,0,293229.0,281873.0,1171.0,1160.0,20.0,15.0,5,1239601.0,247920.2,1470683.0,178623.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,9.0,0,0,281873.0,178623.0,1160.0,719.0,15.0,12.0,5,1239601.0,247920.2,1470683.0,120734.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,10.0,0,0,178623.0,120734.0,719.0,491.0,12.0,7.0,5,1239601.0,247920.2,1470683.0,126572.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,11.0,0,0,120734.0,126572.0,491.0,536.0,7.0,8.0,5,1239601.0,247920.2,1470683.0,135840.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,12.0,0,0,126572.0,135840.0,536.0,561.0,8.0,7.0,5,1239601.0,247920.2,1470683.0,85896.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,13.0,0,0,135840.0,85896.0,561.0,335.0,7.0,9.0,5,1239601.0,247920.2,1470683.0,171800.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,14.0,0,0,85896.0,171800.0,335.0,698.0,9.0,9.0,5,1239601.0,247920.2,1470683.0,401524.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,15.0,0,0,171800.0,401524.0,698.0,1588.0,9.0,8.0,5,1239601.0,247920.2,1470683.0,23460.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,16.0,0,0,401524.0,23460.0,1588.0,102.0,8.0,2.0,5,1239601.0,247920.2,1470683.0,93943.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,17.0,0,0,23460.0,93943.0,102.0,397.0,2.0,5.0,5,1239601.0,247920.2,1470683.0,187484.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,18.0,0,0,93943.0,187484.0,397.0,698.0,5.0,5.0,5,1239601.0,247920.2,1470683.0,273350.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,19.0,0,0,187484.0,273350.0,698.0,1113.0,5.0,7.0,5,1239601.0,247920.2,1470683.0,198720.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,20.0,0,1,273350.0,198720.0,1113.0,852.0,7.0,3.0,5,1239601.0,247920.2,1470683.0,269150.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,21.0,1,0,198720.0,269150.0,852.0,1121.0,3.0,5.0,5,1239601.0,247920.2,1470683.0,62190.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,22.0,0,0,269150.0,62190.0,1121.0,273.0,5.0,3.0,5,1239601.0,247920.2,1470683.0,92850.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,23.0,0,0,62190.0,92850.0,273.0,389.0,3.0,2.0,5,1239601.0,247920.2,1470683.0,26700.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,24.0,0,0,92850.0,26700.0,389.0,120.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,33150.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,25.0,0,0,26700.0,33150.0,120.0,150.0,2.0,3.0,5,1239601.0,247920.2,1470683.0,38180.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,26.0,0,0,33150.0,38180.0,150.0,166.0,3.0,2.0,5,1239601.0,247920.2,1470683.0,42000.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,27.0,0,0,38180.0,42000.0,166.0,168.0,2.0,1.0,5,1239601.0,247920.2,1470683.0,17920.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,28.0,0,0,42000.0,17920.0,168.0,56.0,1.0,1.0,5,1239601.0,247920.2,1470683.0,26600.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,29.0,0,0,17920.0,26600.0,56.0,133.0,1.0,2.0,5,1239601.0,247920.2,1470683.0,27350.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,30.0,0,0,26600.0,27350.0,133.0,125.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,67950.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,31.0,0,0,27350.0,67950.0,125.0,269.0,2.0,5.0,5,1239601.0,247920.2,1470683.0,14260.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,32.0,0,0,67950.0,14260.0,269.0,62.0,5.0,1.0,5,1239601.0,247920.2,1470683.0,32830.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,33.0,0,0,14260.0,32830.0,62.0,153.0,1.0,3.0,5,1239601.0,247920.2,1470683.0,48000.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,34.0,0,0,32830.0,48000.0,153.0,200.0,3.0,2.0,5,1239601.0,247920.2,1470683.0,14040.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,35.0,0,1,48000.0,14040.0,200.0,64.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,38930.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,36.0,1,0,14040.0,38930.0,64.0,175.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,18900.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,37.0,0,1,38930.0,18900.0,175.0,87.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,36480.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,38.0,1,0,18900.0,36480.0,87.0,156.0,2.0,2.0,5,1239601.0,247920.2,1470683.0,10350.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,39.0,0,0,36480.0,10350.0,156.0,45.0,2.0,1.0,5,1239601.0,247920.2,1470683.0,28350.0,2024,113,0,-2.4492935982947064e-16,1.0
29611,1,40.0,0,1,10350.0,28350.0,45.0,117.0,1.0,2.0,5,1239601.0,247920.2,1470683.0,26200.0,2024,113,0,-2.4492935982947064e-16,1.0
29653,1,3.0,0,0,21897163.0,23638904.0,78761.0,84647.0,81.0,84.0,3,21897163.0,7299054.333333333,23638904.0,20411492.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,4.0,0,0,23638904.0,20411492.0,84647.0,72900.0,84.0,84.0,3,21897163.0,7299054.333333333,23638904.0,17039781.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,5.0,0,0,20411492.0,17039781.0,72900.0,60947.0,84.0,86.0,3,21897163.0,7299054.333333333,23638904.0,10402219.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,6.0,0,0,17039781.0,10402219.0,60947.0,36823.0,86.0,86.0,3,21897163.0,7299054.333333333,23638904.0,8061915.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,7.0,0,0,10402219.0,8061915.0,36823.0,28858.0,86.0,85.0,3,21897163.0,7299054.333333333,23638904.0,5584329.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,8.0,0,0,8061915.0,5584329.0,28858.0,20060.0,85.0,84.0,3,21897163.0,7299054.333333333,23638904.0,3034197.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,9.0,0,0,5584329.0,3034197.0,20060.0,11092.0,84.0,83.0,3,21897163.0,7299054.333333333,23638904.0,8322085.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,10.0,0,0,3034197.0,8322085.0,11092.0,21337.0,83.0,81.0,3,21897163.0,7299054.333333333,23638904.0,8827042.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,11.0,0,0,8322085.0,8827042.0,21337.0,21309.0,81.0,80.0,3,21897163.0,7299054.333333333,23638904.0,3781176.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,12.0,0,0,8827042.0,3781176.0,21309.0,8913.0,80.0,60.0,3,21897163.0,7299054.333333333,23638904.0,3348085.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,13.0,0,0,3781176.0,3348085.0,8913.0,7476.0,60.0,35.0,3,21897163.0,7299054.333333333,23638904.0,3721128.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,14.0,0,0,3348085.0,3721128.0,7476.0,9264.0,35.0,31.0,3,21897163.0,7299054.333333333,23638904.0,1430400.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,15.0,0,0,3721128.0,1430400.0,9264.0,2993.0,31.0,16.0,3,21897163.0,7299054.333333333,23638904.0,1123386.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,16.0,0,0,1430400.0,1123386.0,2993.0,2407.0,16.0,9.0,3,21897163.0,7299054.333333333,23638904.0,1290725.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,17.0,0,0,1123386.0,1290725.0,2407.0,2651.0,9.0,7.0,3,21897163.0,7299054.333333333,23638904.0,961545.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,18.0,0,0,1290725.0,961545.0,2651.0,1996.0,7.0,6.0,3,21897163.0,7299054.333333333,23638904.0,469610.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,19.0,0,0,961545.0,469610.0,1996.0,975.0,6.0,4.0,3,21897163.0,7299054.333333333,23638904.0,637975.0,2025,144,0,0.49999999999999994,0.8660254037844387
29653,1,20.0,0,0,469610.0,637975.0,975.0,1247.0,4.0,5.0,3,21897163.0,7299054.333333333,23638904.0,190610.0,2025,144,0,0.49999999999999994,0.8660254037844387
29831,1,3.0,0,0,1472095.0,2070696.0,5808.0,8213.0,77.0,77.0,3,1472095.0,490698.3333333333,2070696.0,1065539.0,2025,114,1,0.49999999999999994,0.8660254037844387
29831,1,4.0,0,0,2070696.0,1065539.0,8213.0,4140.0,77.0,77.0,3,1472095.0,490698.3333333333,2070696.0,386441.0,2025,114,1,0.49999999999999994,0.8660254037844387
29831,1,5.0,0,0,1065539.0,386441.0,4140.0,1474.0,77.0,45.0,3,1472095.0,490698.3333333333,2070696.0,138003.0,2025,114,1,0.49999999999999994,0.8660254037844387
29831,1,6.0,0,0,386441.0,138003.0,1474.0,505.0,45.0,18.0,3,1472095.0,490698.3333333333,2070696.0,64035.0,2025,114,1,0.49999999999999994,0.8660254037844387
29831,1,7.0,0,0,138003.0,64035.0,505.0,240.0,18.0,8.0,3,1472095.0,490698.3333333333,2070696.0,26440.0,2025,114,1,0.49999999999999994,0.8660254037844387
29831,1,8.0,0,0,64035.0,26440.0,240.0,102.0,8.0,7.0,3,1472095.0,490698.3333333333,2070696.0,8480.0,2025,114,1,0.49999999999999994,0.8660254037844387
29831,1,9.0,0,0,26440.0,8480.0,102.0,36.0,7.0,2.0,3,1472095.0,490698.3333333333,2070696.0,1000.0,2025,114,1,0.49999999999999994,0.8660254037844387
29882,1,3.0,0,0,2629324.0,2440679.0,10390.0,9392.0,80.0,81.0,3,2629324.0,876441.3333333334,2440679.0,2045706.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
29882,1,4.0,0,0,2440679.0,2045706.0,9392.0,7844.0,81.0,79.0,3,2629324.0,876441.3333333334,2440679.0,1095851.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
29882,1,5.0,0,0,2045706.0,1095851.0,7844.0,4414.0,79.0,53.0,3,2629324.0,876441.3333333334,2440679.0,714779.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
29882,1,6.0,0,0,1095851.0,714779.0,4414.0,2920.0,53.0,38.0,3,2629324.0,876441.3333333334,2440679.0,485815.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
29882,1,7.0,0,0,714779.0,485815.0,2920.0,1965.0,38.0,17.0,3,2629324.0,876441.3333333334,2440679.0,114753.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
29882,1,8.0,0,0,485815.0,114753.0,1965.0,438.0,17.0,7.0,3,2629324.0,876441.3333333334,2440679.0,198080.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
29882,1,9.0,0,0,114753.0,198080.0,438.0,902.0,7.0,9.0,3,2629324.0,876441.3333333334,2440679.0,134210.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
29882,1,10.0,0,0,198080.0,134210.0,902.0,541.0,9.0,4.0,3,2629324.0,876441.3333333334,2440679.0,31230.0,2025,117,0,-0.8660254037844385,-0.5000000000000004
30021,1,3.0,0,0,134599.0,112379.0,561.0,481.0,13.0,13.0,3,134599.0,44866.333333333336,112379.0,29293.0,2025,106,0,0.8660254037844386,0.5000000000000001
30021,1,4.0,0,0,112379.0,29293.0,481.0,129.0,13.0,6.0,3,134599.0,44866.333333333336,112379.0,16860.0,2025,106,0,0.8660254037844386,0.5000000000000001
30062,1,3.0,0,0,263012.0,127988.0,1021.0,523.0,52.0,51.0,4,263012.0,65753.0,127988.0,8685.0,2025,95,0,-0.8660254037844386,0.5000000000000001
30062,1,4.0,0,0,127988.0,8685.0,523.0,35.0,51.0,7.0,4,263012.0,65753.0,127988.0,2000.0,2025,95,0,-0.8660254037844386,0.5000000000000001
30155,1,3.0,0,0,607293.0,715372.0,2351.0,2858.0,28.0,28.0,3,607293.0,202431.0,715372.0,272208.0,2025,136,1,1.0,6.123233995736766e-17
30155,1,4.0,0,0,715372.0,272208.0,2858.0,1089.0,28.0,25.0,3,607293.0,202431.0,715372.0,93530.0,2025,136,1,1.0,6.123233995736766e-17
30155,1,5.0,0,0,272208.0,93530.0,1089.0,379.0,25.0,13.0,3,607293.0,202431.0,715372.0,44370.0,2025,136,1,1.0,6.123233995736766e-17
30155,1,6.0,0,0,93530.0,44370.0,379.0,186.0,13.0,4.0,3,607293.0,202431.0,715372.0,29780.0,2025,136,1,1.0,6.123233995736766e-17
30155,1,7.0,0,0,44370.0,29780.0,186.0,122.0,4.0,4.0,3,607293.0,202431.0,715372.0,17460.0,2025,136,1,1.0,6.123233995736766e-17
30155,1,8.0,0,0,29780.0,17460.0,122.0,75.0,4.0,1.0,3,607293.0,202431.0,715372.0,15960.0,2025,136,1,1.0,6.123233995736766e-17
30366,1,3.0,0,0,6642009.0,4519567.0,24666.0,16699.0,50.0,53.0,3,6642009.0,2214003.0,4519567.0,1682023.0,2025,79,0,0.8660254037844387,-0.4999999999999998
30366,1,4.0,0,0,4519567.0,1682023.0,16699.0,6151.0,53.0,53.0,3,6642009.0,2214003.0,4519567.0,848181.0,2025,79,0,0.8660254037844387,-0.4999999999999998
30366,1,5.0,0,0,1682023.0,848181.0,6151.0,3102.0,53.0,48.0,3,6642009.0,2214003.0,4519567.0,270560.0,2025,79,0,0.8660254037844387,-0.4999999999999998
30366,1,6.0,0,0,848181.0,270560.0,3102.0,978.0,48.0,31.0,3,6642009.0,2214003.0,4519567.0,88553.0,2025,79,0,0.8660254037844387,-0.4999999999999998
30366,1,7.0,0,0,270560.0,88553.0,978.0,316.0,31.0,14.0,3,6642009.0,2214003.0,4519567.0,19890.0,2025,79,0,0.8660254037844387,-0.4999999999999998
30366,1,8.0,0,0,88553.0,19890.0,316.0,67.0,14.0,3.0,3,6642009.0,2214003.0,4519567.0,2250.0,2025,79,0,0.8660254037844387,-0.4999999999999998
30366,1,9.0,0,0,19890.0,2250.0,67.0,10.0,3.0,2.0,3,6642009.0,2214003.0,4519567.0,540.0,2025,79,0,0.8660254037844387,-0.4999999999999998
30436,1,3.0,0,0,47101.0,31981.0,183.0,127.0,15.0,15.0,3,47101.0,15700.333333333334,31981.0,1080.0,2025,107,0,0.49999999999999994,-0.8660254037844387
30497,1,3.0,0,0,686210.0,1034306.0,2762.0,4089.0,30.0,30.0,3,686210.0,228736.66666666663,1034306.0,390368.0,2025,93,0,0.8660254037844387,-0.4999999999999998
30497,1,4.0,0,0,1034306.0,390368.0,4089.0,1618.0,30.0,27.0,3,686210.0,228736.66666666663,1034306.0,226060.0,2025,93,0,0.8660254037844387,-0.4999999999999998
30497,1,5.0,0,0,390368.0,226060.0,1618.0,916.0,27.0,22.0,3,686210.0,228736.66666666663,1034306.0,130764.0,2025,93,0,0.8660254037844387,-0.4999999999999998
30497,1,6.0,0,0,226060.0,130764.0,916.0,500.0,22.0,11.0,3,686210.0,228736.66666666663,1034306.0,18410.0,2025,93,0,0.8660254037844387,-0.4999999999999998
30497,1,7.0,0,0,130764.0,18410.0,500.0,81.0,11.0,4.0,3,686210.0,228736.66666666663,1034306.0,120730.0,2025,93,0,0.8660254037844387,-0.4999999999999998
30497,1,8.0,0,0,18410.0,120730.0,81.0,509.0,4.0,4.0,3,686210.0,228736.66666666663,1034306.0,60690.0,2025,93,0,0.8660254037844387,-0.4999999999999998
