movieId,rank,name,releaseDate,publisher,dayCount,theaterCount,amount,tickets,marketShare,totalDayCount,totalAmount,totalTickets
30946,66,私家偵探,2025-06-16,天下一電影製作有限公司##西咸新區無限自在文化傳媒有限公司##天津貓眼微影文化傳媒有限公司##北京超樂無限文化傳播有限公司##DE KANGAROO PRODUCTION##VANZO ASIA SDN. BHD.##INNOFILM ENTERTAINMENT PTE. LTD.##福健無限自在文化傳媒股份有限公司##上海貓眼影業有限公司##天津有點東西影業有限公司##河南兔兔與狐狸影業有限公司##ONE COOL FILM SDN. BHD.,1,3,10050.0,134,0.024350354352171543,1,1351000.0,5503
30008,67,看不見的國家,2025-06-13,Taiwan Film LLC (國際版權代理方),1,5,91975.0,383,0.002635617305614622,8,37692318.0,145317
30704,68,造山者－世紀的賭注,2025-06-13,財團法人蔣見美教授文教基金會##鴻梅文創志業股份有限公司##上善醫文化工作室##視納華仁文化傳播股份有限公司,9,1,1577608.0,6492,0.052790788446526155,12,30702664.0,122976
30935,69,鯊人魔,2025-06-09,ANIMAL HOLDINGS PTY LTD.,1,3,8625.0,115,0.010848033204414678,1,2660754.0,10601
30717,70,馴龍高手,2025-06-07,UNIVERSAL INTERNATIONAL FILMS LLC,2,1,108012.0,454,0.0010438605365535127,9,130727268.0,434924
30854,71,腓尼基計劃,2025-06-06,UNIVERSAL INTERNATIONAL FILMS LLC,1,7,6900.0,92,0.00881057268722467,1,2633588.0,10442
30836,72,咆哮山莊 - WISE CHILDREN版（經典劇集）,2025-05-30,Woodcut International Ltd.,1,1,5240.0,7,0.02681992337164751,1,182200.0,261
30784,73,她眼中的世界,2025-05-29,GEM Entertainment Kft.,2,7,39760.0,341,0.05141737032569361,2,1464542.0,6632
30783,74,怪奇艾瑪,2025-05-29,Gold Valley Film Inc.,1,7,7725.0,103,0.04136546184738956,1,541712.0,2490
30812,75,送院途中,2025-05-29,天下一電影製作有限公司##宏寰文化傳播有限公司##樂天公關宣傳有限公司##香港電影發展基金及文創產業發展處,1,2,8210.0,65,0.060129509713228495,1,260621.0,1081
30530,76,守護我們的星球,2025-05-23,東森電視事業股份有限公司,3,2,525900.0,2155,0.07284096670610106,3,7312953.0,29585
27105,77,搜查瑠公圳,2025-05-22,伯樂影業股份有限公司##文化內容策進院##紀得娛樂有限公司##寬魚國際股份有限公司##龍祥時代投資股份有限公司##阿榮影業股份有限公司##瑠公圳文創事業股份有限公司,1,4,19745.0,167,0.004303901860728828,1,10183841.0,38802
30739,78,不可能的任務：最終清算,2025-05-17,PARAMOUNT PICTURES CORPORATION,7,7,143603.0,508,0.0003473575526335583,7,452829947.0,1462470
30654,79,絕命終結站 血脈,2025-05-14,WARNER BROS. PICTURES INTERNATIONAL.,2,5,34840.0,399,0.0012810716051602463,1,87688968.0,311458
30556,80,雷霆特攻隊 ,2025-04-30,BUENA VISTA INTERNATIONAL  INC.,2,5,24570.0,247,0.0006790826061375871,2,104484156.0,363726
30430,81,會計師 2,2025-04-21,WARNER BROS. PICTURES INTERNATIONAL.,1,7,5700.0,76,0.0004023654855121954,1,51198746.0,188883
30296,82,跳進部落的孩子,2025-04-17,摩登星球影業有限公司##希望影視行銷股份有限公司,1,1,6750.0,27,0.007642230399094254,1,834290.0,3533
29246,83,燈塔水母的秘密,2025-03-28,呂世光##呂林春惠,1,1,23400.0,90,0.01888375996642887,1,1127740.0,4766
27103,84,獵人兄弟,2025-03-21,小花電影有限公司##文化內容策進院,1,4,2475.0,33,0.004503275109170306,1,1719647.0,7328
30039,85,"劇場版 YOASOBI 5th ANNIVERSARY DOME LIVE 2024 ""超現實""",2025-02-21,WOWOW INC.,1,1,42000.0,84,0.003197928960292382,1,13721750.0,26267
29111,86,台灣超人,2024-12-06,美力台灣3D協會,1,1,90760.0,374,0.002934392015943007,1,30325872.0,127454
28611,87,傷痕-老兵的故事,2024-12-06,全國眷村文化保存聯盟,1,1,8800.0,40,0.08016032064128256,1,106695.0,499
27633,88,國有器官,2024-08-30,如意影視制作公司(Rooyee Films Production Inc.),2,1,9485.0,43,0.0030059419783292555,2,3268297.0,14305
16739,89,八月三十一日，我在奧斯陸,2023-08-29,The Match Factory GmbH,10,1,387414.0,1407,1.0,10,387414.0,1407
24118,90,我的幸福婚約,2023-05-06,KADOKAWA CORPORATION,1,1,10560.0,48,0.005210594876248371,1,2287966.0,9212
22962,91,即使，這份戀情今晚會從世上消失,2022-11-11,TOHO CO.  LTD.,19,7,2300664.0,7967,0.1689498685215031,18,12491364.0,47156
15103,92,燃燒女子的畫像,2019-12-20,MK2 Films,1,1,129655.0,551,0.0320553842573739,1,3791973.0,17189
